x
656727354.316892
657427193.813118
656831106.030339
656904089.281225
656904089.281225
656273001.40662
656260455.540106
656108242.602952
656133486.139097
656750127.675065
656750127.675065
656750127.675065
656750127.675065
656688695.414349
656688695.414349
656724051.835688
656814870.334392
656814870.334392
656336655.915522
656901626.651626
656786920.553266
656742854.46928
656779540.264183
656539303.086724
656705387.621991
656705387.621991
656448491.788735
656448491.788735
656448491.788735
656397817.824017
657143206.582924
656274599.032243
656157149.453991
656453396.486155
657113637.674347
656968862.842637
656727740.689832
656988173.780287
656555441.977922
657176094.376492
657168434.940973
657168434.940973
657311228.928023
656077602.066168
656092147.485596
656657022.540105
656980265.923801
656648482.946257
656410862.730181
656432694.675784
656047371.386784
656738055.708012
656772082.304569
656574048.451523
656574048.451523
657004314.444259
657004314.444259
656233264.213466
656306411.368581
656618736.446436
656693702.925921
656693702.925921
656851403.173205
656851403.173205
656851403.173205
656851403.173205
656290148.481768
656808326.272884
656808326.272884
656197720.025313
656308582.261123
657256334.279127
656884004.62808
656693930.046932
656355745.810074
657028205.338
656843906.15415
656843906.15415
656899214.417784
656899214.417784
656665916.124426
656711180.40571
656671723.05208
656671723.05208
656422371.969328
656383426.295674
656418790.930337
656525662.697371
656276781.133258
657135482.426174
657053300.349952
656853337.997759
656690200.768994
656898917.178059
657108784.813869
656943021.86762
656496202.261527
656693831.11305
656884162.87123
656731060.074398
656820190.404682
656843763.551166
656713134.423495
656502762.726108
656930667.059952
657195639.968847
656885920.110717
656823019.563075
656741867.703815
656761066.820835
656331282.090472
656331282.090472
656631659.9896
656560130.336007
656697655.115398
656970663.314106
656718944.09329
656397282.996353
656881456.1911
656658462.13754
656967064.154302
656371179.249031
656850591.364368
656835640.189311
657252739.847007
656476683.958386
656422551.793726
656706887.655123
656789536.148525
656789536.148525
656496534.252237
656567418.347299
656621439.321777
656759731.450045
656584625.779821
656444837.336364
656254089.420603
656504635.635576
656473638.630061
656564682.067293
656195053.291782
656997743.405402
656629899.943133
656319835.797848
656332620.903437
656433538.208671
656966751.613399
656755810.375501
656755810.375501
656814494.355355
656672819.050572
656850424.083362
656285856.250867
656954958.422016
656839592.555893
656518804.780079
656253089.928037
656287966.885886
657097174.187259
657127399.404824
656761884.669288
656802027.68937
656522366.367881
656915302.884894
656338821.321767
656338821.321767
656215675.09277
656338483.550987
656502822.60704
656760893.50611
656760893.50611
656083460.447382
656698634.248362
656903469.643828
656993418.661876
656688462.74234
656476503.90447
656344108.716665
656639637.689817
657049453.439314
656793398.82418
656722645.278675
656406077.594481
656805876.474677
656904439.994208
656974580.612865
656450900.194767
656827827.770747
656560753.460654
656560753.460654
656900487.609597
657133691.638197
656563104.928129
656859950.492261
656835824.607467
656936617.306917
656832316.69904
656765074.293577
656932102.04152
656562882.356562
656045481.625362
656645677.423324
656235126.228954
656619197.894034
656186111.895362
656399798.272304
656747676.611861
656747676.611861
656497144.429734
656497144.429734
656579549.771749
656185873.899891
656459991.270198
656459991.270198
656694291.438225
656578347.932085
656578347.932085
656646411.626533
656651738.148095
656651738.148095
656855721.243547
657229946.54341
656942922.165232
656942922.165232
656518404.575249
657381290.506508
656784462.785786
656599621.290523
656821979.8813
657071583.82774
657217673.291207
657217673.291207
657217673.291207
656418591.197368
656406898.515632
656406898.515632
656406898.515632
656957828.34993
656749588.720485
656232358.324894
656982471.053553
656897507.111652
656363115.697743
656339311.10979
656749184.343719
656617226.426503
657038659.956832
656566046.723327
656490564.142173
656563756.107199
656563756.107199
656456523.494752
656826596.816218
656554341.376399
656774686.509983
656965511.511624
656679092.743266
656484484.465614
656949173.136639
656536655.401836
657356344.566365
656860796.515804
656546550.320647
656546550.320647
656863400.633553
656710097.136512
656498873.280767
656498873.280767
656300659.509113
656910895.551447
657019929.657551
656963625.161153
657066648.024323
657066648.024323
656715366.182962
656715366.182962
657061080.915006
656542386.789269
656581372.698622
656205813.108159
656336490.795201
657039494.603658
656471012.453202
656870769.564195
656681434.07509
656825512.142149
656825673.008258
656825673.008258
656825673.008258
657077961.103513
656690022.466932
656641956.66537
656581618.920139
656430750.523852
656541405.946386
656541405.946386
656429139.81111
656446710.748738
656446710.748738
656460335.103576
656257136.625348
656257136.625348
656799054.050948
656960515.829387
656960515.829387
657307081.943464
656850045.033023
656454569.477494
656476952.461543
656433500.754863
656422824.750227
656382300.684205
656704362.786607
656963016.322582
656609914.247006
656434144.729389
656786856.891546
