x
4.71164580937416e-10
4.60451338003357e-10
4.45550509418577e-10
4.45979829880974e-10
4.34192571776832e-10
4.58554219421526e-10
4.45176131772107e-10
4.38191381787116e-10
4.42256149163487e-10
4.03778675079855e-10
4.532337832164e-10
4.4033312113269e-10
4.53298293458038e-10
4.06218485585388e-10
4.2245399219177e-10
4.30688247957144e-10
4.22597800042687e-10
4.50688324302373e-10
4.30484102601327e-10
4.56887534939919e-10
4.39665450207181e-10
4.37022375383865e-10
4.31561778782864e-10
4.39767670160305e-10
4.544952443683e-10
4.17217776600141e-10
4.38718657030753e-10
4.85520983146804e-10
4.63446478765594e-10
4.45600578328099e-10
4.42795082299366e-10
4.25337032164716e-10
4.72110260831033e-10
4.42034675730048e-10
4.19527847361087e-10
4.40976761895105e-10
4.10467079215994e-10
4.1328769994133e-10
4.37679162975732e-10
4.10375415646401e-10
4.2550996478718e-10
4.15822532088479e-10
4.39537061660768e-10
4.4889039386737e-10
3.94709759697132e-10
4.21482913048302e-10
4.55723006353249e-10
4.27255845538592e-10
4.31352326630342e-10
4.56952148059317e-10
4.5713852957033e-10
4.3209900405786e-10
4.42110383407868e-10
4.21676052599732e-10
4.21446090771632e-10
4.16686662669101e-10
4.30428429323252e-10
4.51158841404923e-10
4.78407299858168e-10
4.54891300562513e-10
3.87054181280112e-10
4.37886306911382e-10
4.52109848811911e-10
4.15982769383462e-10
3.92915782332058e-10
4.25525956286664e-10
4.48670853259954e-10
4.64360665848377e-10
4.55984673602228e-10
4.23219159784177e-10
4.28002841061996e-10
4.61409136458223e-10
4.27234231843792e-10
4.04258240693036e-10
4.38898113660361e-10
4.19484881402233e-10
4.20233342913004e-10
4.23918623336357e-10
4.40509012108006e-10
4.05908671639437e-10
3.87826602325716e-10
4.42136775782361e-10
4.75441510159499e-10
4.29197911466117e-10
4.73083693351476e-10
4.21721489428477e-10
4.35085974486601e-10
4.15844913224305e-10
4.36164581240858e-10
4.24443633889629e-10
4.59456562035368e-10
4.49770183692121e-10
4.37006167710786e-10
4.2061620208475e-10
4.38438053398663e-10
4.61074985889438e-10
4.59393655195282e-10
5.0584113038062e-10
4.46103256557884e-10
4.66760753541848e-10
4.37041154606554e-10
4.59684990409074e-10
4.45548112309616e-10
4.17643605153578e-10
4.17065789611781e-10
4.46220955114729e-10
4.59454485808955e-10
4.58945039580509e-10
4.39190183938171e-10
4.42491516581957e-10
4.03196069363317e-10
4.21081922127696e-10
4.67132364947188e-10
4.73638448283496e-10
4.51203172556562e-10
4.23008211550041e-10
4.21949767246587e-10
4.29306693464829e-10
4.38946934512061e-10
4.72092751407521e-10
4.61447957707679e-10
4.00882146072138e-10
4.32226106474001e-10
4.6290769547302e-10
4.03619990626692e-10
4.60234316805409e-10
4.32576950410148e-10
4.30851230840177e-10
4.43757813235843e-10
4.23698611973673e-10
4.38238128287153e-10
4.37857230850778e-10
4.16161363897599e-10
4.93536997319011e-10
4.31101570864705e-10
4.32966685477795e-10
4.36991322586992e-10
4.38539202625076e-10
4.48458366803642e-10
4.11951742289263e-10
4.41751622588139e-10
4.54714541388771e-10
4.05048938471409e-10
4.24333306546194e-10
4.23278068610466e-10
4.37179209620938e-10
4.790752815207e-10
4.49870506882263e-10
4.07820323361298e-10
4.4297294924668e-10
4.79338083835891e-10
4.3649063568047e-10
4.75899806855749e-10
4.50023900595802e-10
4.74712021216412e-10
4.5062284710856e-10
4.3039462085179e-10
4.29011917317347e-10
4.35206273967887e-10
4.8328715409599e-10
4.32757148179051e-10
4.47453208445953e-10
4.61306913263032e-10
4.1253138261582e-10
4.5700722355052e-10
4.08478894191795e-10
4.4557816669678e-10
4.25052336498433e-10
4.33583435331249e-10
4.69626361471603e-10
4.45558248961373e-10
4.25072433929471e-10
4.15059087949887e-10
4.57942588201291e-10
4.6028912581131e-10
4.11144584458753e-10
4.38403098873308e-10
4.2730468501261e-10
4.40153723769825e-10
4.42950628029402e-10
4.58437413822226e-10
4.57105307770044e-10
4.87819834558193e-10
4.23877931195082e-10
4.33923845723948e-10
4.38094240811429e-10
4.32650727858775e-10
4.43197927909909e-10
4.37921393248583e-10
4.51331907410417e-10
4.27499077861953e-10
4.14416600386991e-10
4.62042017751842e-10
4.41860447478337e-10
4.14516864410366e-10
4.32673987328851e-10
4.6610997810953e-10
4.21049619773573e-10
4.25604016766196e-10
4.22594862400632e-10
4.55960317731746e-10
4.10724176332924e-10
4.38310646459579e-10
4.20694434384391e-10
4.07680875822885e-10
4.68963627766259e-10
4.1053372816738e-10
4.42235346380333e-10
4.57106783202402e-10
4.62680622677334e-10
4.3757832913583e-10
4.09631451211651e-10
4.55994405679329e-10
4.2700830178182e-10
4.35547312476654e-10
4.605707535285e-10
4.44076802925586e-10
4.43010325122666e-10
4.42465149172159e-10
4.61190516291591e-10
4.47608752033164e-10
4.17489313446175e-10
4.10626532277574e-10
4.30707592712179e-10
4.08538151839164e-10
4.09380821420211e-10
4.55325690786325e-10
4.29893453992256e-10
4.27482944909517e-10
4.70068036315969e-10
4.18789425282641e-10
4.24651452000171e-10
4.08499881905903e-10
4.48667978315271e-10
4.31866540018917e-10
4.08725068219099e-10
4.28368334116261e-10
4.33103914464009e-10
