t,OD600,ste
0,0.091333,0.0018619
0.16667,0.0915,0.0018708
0.33333,0.091333,0.0018619
0.5,0.091667,0.0020656
0.66667,0.092667,0.0021602
0.83333,0.092833,0.0022286
1,0.093667,0.0022509
1.1667,0.095167,0.0024014
1.3333,0.097167,0.0026394
1.5,0.10033,0.0034448
1.6667,0.105,0.0040497
1.8333,0.11283,0.0059805
2,0.12433,0.007607
2.1667,0.13183,0.0084479
2.3333,0.14717,0.010342
2.5,0.1665,0.014068
2.6667,0.177,0.011314
2.8333,0.192,0.010602
3,0.22467,0.022133
3.1667,0.244,0.019809
3.3333,0.264,0.016529
3.5,0.30083,0.030714
3.6667,0.3175,0.023424
3.8333,0.3455,0.021154
4,0.35867,0.034051
4.1667,0.3695,0.032464
4.3333,0.38033,0.03242
4.5,0.392,0.03205
4.6667,0.40317,0.036279
4.8333,0.4145,0.037591
5,0.4245,0.036703
5.1667,0.43367,0.036517
5.3333,0.44233,0.03554
5.5,0.452,0.036188
5.6667,0.462,0.036753
5.8333,0.47367,0.037866
6,0.48667,0.040028
6.1667,0.49983,0.040721
6.3333,0.51583,0.043435
6.5,0.53117,0.046602
6.6667,0.54767,0.048903
6.8333,0.563,0.052767
7,0.57833,0.053906
7.1667,0.59483,0.056205
7.3333,0.61067,0.057004
7.5,0.62517,0.060118
7.6667,0.637,0.058213
7.8333,0.64917,0.060228
8,0.66333,0.061714
8.1667,0.67633,0.059949
8.3333,0.688,0.060571
8.5,0.70183,0.06194
8.6667,0.7145,0.064339
8.8333,0.72883,0.067919
9,0.74533,0.068061
9.1667,0.75567,0.067849
9.3333,0.76867,0.069032
9.5,0.78283,0.069838
9.6667,0.79417,0.070406
9.8333,0.80867,0.071383
10,0.82217,0.072325
10.167,0.8335,0.072191
10.333,0.846,0.071794
10.5,0.85767,0.07188
10.667,0.869,0.071928
10.833,0.8805,0.072105
11,0.89017,0.072248
11.167,0.90033,0.071567
11.333,0.9105,0.072608
11.5,0.92,0.072421
11.667,0.92883,0.071513
11.833,0.93717,0.072577
12,0.94467,0.07206
12.167,0.952,0.072349
12.333,0.96,0.071487
12.5,0.96667,0.072398
12.667,0.97267,0.071843
12.833,0.979,0.072022
13,0.98483,0.071614
13.167,0.99117,0.072084
13.333,0.99667,0.071718
13.5,1.0012,0.071345
13.667,1.0065,0.071243
13.833,1.0118,0.070879
14,1.018,0.071395
14.167,1.0222,0.070918
14.333,1.0265,0.072088
14.5,1.0313,0.071843
14.667,1.0347,0.072387
14.833,1.0388,0.073134
15,1.043,0.072966
15.167,1.0468,0.073527
15.333,1.0498,0.073654
15.5,1.0537,0.074215
15.667,1.0573,0.074245
15.833,1.0603,0.074832
16,1.0625,0.074782
16.167,1.0655,0.075394
16.333,1.0682,0.07529
16.5,1.0705,0.075915
16.667,1.0717,0.074896
16.833,1.0745,0.075019
17,1.0768,0.075258
17.167,1.0795,0.075113
17.333,1.0803,0.07495
17.5,1.0812,0.075486
17.667,1.0837,0.07592
17.833,1.0857,0.075746
18,1.0875,0.076023
18.167,1.0887,0.075844
18.333,1.09,0.076205
18.5,1.0917,0.076495
18.667,1.0928,0.076784
18.833,1.0948,0.076742
19,1.096,0.077038
19.167,1.0977,0.077242
19.333,1.0988,0.077803
19.5,1.1,0.077949
19.667,1.101,0.077997
19.833,1.1022,0.077929
20,1.103,0.078325
20.167,1.1038,0.077757
20.333,1.1047,0.07774
20.5,1.1063,0.078102
20.667,1.107,0.078458
20.833,1.1073,0.078102
21,1.108,0.078473
21.167,1.1088,0.078397
21.333,1.1093,0.078222
21.5,1.1102,0.078219
21.667,1.1113,0.078217
21.833,1.112,0.078097
22,1.112,0.078243
22.167,1.1125,0.078444
22.333,1.1128,0.078098
22.5,1.1137,0.07805
22.667,1.1138,0.077554
22.833,1.1143,0.077464
23,1.1147,0.077606
23.167,1.1153,0.077464
23.333,1.1155,0.077107
23.5,1.1163,0.077003
23.667,1.1167,0.077603
23.833,1.1172,0.077525
