t,OD600,ste
0,0.0985,0.0022583
0.16667,0.099167,0.0022286
0.33333,0.099667,0.0023381
0.5,0.1005,0.0022583
0.66667,0.10167,0.0023381
0.83333,0.10317,0.0022286
1,0.10567,0.0021602
1.1667,0.10917,0.0020412
1.3333,0.11367,0.0018619
1.5,0.12017,0.0018348
1.6667,0.12933,0.0022509
1.8333,0.14,0.0012649
2,0.15183,0.0033116
2.1667,0.16733,0.004274
2.3333,0.185,0.0039497
2.5,0.20667,0.004274
2.6667,0.2295,0.0047223
2.8333,0.257,0.0074565
3,0.27917,0.0061128
3.1667,0.29,0.0073756
3.3333,0.30083,0.0070545
3.5,0.30883,0.0076529
3.6667,0.31733,0.0069761
3.8333,0.32867,0.010033
4,0.3385,0.011362
4.1667,0.34767,0.012011
4.3333,0.3565,0.012309
4.5,0.36417,0.014219
4.6667,0.37067,0.015858
4.8333,0.37583,0.016117
5,0.38183,0.016351
5.1667,0.38917,0.018777
5.3333,0.39483,0.02039
5.5,0.40067,0.022178
5.6667,0.40917,0.022833
5.8333,0.42417,0.023302
6,0.44233,0.020294
6.1667,0.45717,0.016302
6.3333,0.46967,0.014935
6.5,0.47983,0.014049
6.6667,0.49117,0.013167
6.8333,0.50067,0.013589
7,0.5105,0.013576
7.1667,0.51867,0.013663
7.3333,0.52717,0.012828
7.5,0.536,0.012712
7.6667,0.543,0.012133
7.8333,0.5505,0.012958
8,0.55683,0.013243
8.1667,0.56433,0.01375
8.3333,0.57033,0.013633
8.5,0.5765,0.01411
8.6667,0.58383,0.014275
8.8333,0.59017,0.013834
9,0.59617,0.014716
9.1667,0.60217,0.014607
9.3333,0.60867,0.013866
9.5,0.61417,0.014825
9.6667,0.62083,0.01477
9.8333,0.62633,0.015436
10,0.63233,0.014989
10.167,0.63767,0.014278
10.333,0.64367,0.014487
10.5,0.65017,0.014919
10.667,0.65483,0.015342
10.833,0.66017,0.013934
11,0.66617,0.014689
11.167,0.67117,0.014932
11.333,0.677,0.015987
11.5,0.6825,0.015307
11.667,0.68833,0.016096
11.833,0.6935,0.015123
12,0.699,0.015786
12.167,0.70467,0.015591
12.333,0.711,0.015569
12.5,0.71617,0.015943
12.667,0.72133,0.016488
12.833,0.7265,0.01638
13,0.73117,0.016606
13.167,0.7355,0.015745
13.333,0.741,0.015336
13.5,0.745,0.015271
13.667,0.75,0.014846
13.833,0.75517,0.015817
14,0.76017,0.01675
14.167,0.76483,0.016473
14.333,0.76967,0.016281
14.5,0.7745,0.015437
14.667,0.77967,0.016256
14.833,0.78417,0.015459
15,0.78883,0.01694
15.167,0.79333,0.016705
15.333,0.79717,0.016105
15.5,0.80183,0.016241
15.667,0.80583,0.01681
15.833,0.8105,0.016718
16,0.81383,0.016092
16.167,0.81817,0.016092
16.333,0.82217,0.016043
16.5,0.82617,0.016266
16.667,0.82983,0.016092
16.833,0.83383,0.015867
17,0.838,0.015646
17.167,0.842,0.016012
17.333,0.84517,0.015132
17.5,0.849,0.015466
17.667,0.853,0.015697
17.833,0.8565,0.015947
18,0.86033,0.015526
18.167,0.86367,0.015718
18.333,0.86767,0.015667
18.5,0.86967,0.015345
18.667,0.87383,0.015753
18.833,0.8775,0.015398
19,0.88017,0.015316
19.167,0.88333,0.014922
19.333,0.88683,0.014552
19.5,0.88917,0.015092
19.667,0.89233,0.015055
19.833,0.89467,0.015148
20,0.89767,0.015921
20.167,0.90067,0.016133
20.333,0.90383,0.016167
20.5,0.90667,0.016021
20.667,0.90833,0.015769
20.833,0.91033,0.015161
21,0.913,0.014505
21.167,0.91583,0.015459
21.333,0.9175,0.015566
21.5,0.9205,0.015758
21.667,0.92283,0.016425
21.833,0.92533,0.015921
22,0.9275,0.016257
22.167,0.92983,0.015562
22.333,0.9325,0.015294
22.5,0.934,0.014832
22.667,0.93567,0.014949
22.833,0.93717,0.015329
23,0.93883,0.014959
23.167,0.93967,0.015565
23.333,0.9415,0.015681
23.5,0.94333,0.015332
23.667,0.94467,0.015832
23.833,0.94633,0.016108
