t,OD600,ste
0,0.09325,0.0012583
0.16667,0.094,0.0008165
0.33333,0.09475,0.0012583
0.5,0.09625,0.0012583
0.66667,0.09825,0.0012583
0.83333,0.10125,0.0012583
1,0.10625,0.0012583
1.1667,0.11275,0.0012583
1.3333,0.12275,0.0012583
1.5,0.1365,0.0017321
1.6667,0.1495,0.0017321
1.8333,0.1645,0.0017321
2,0.185,0.0024495
2.1667,0.2115,0.0025166
2.3333,0.23825,0.0022174
2.5,0.26825,0.0022174
2.6667,0.29375,0.0028723
2.8333,0.309,0.0024495
3,0.326,0.0024495
3.1667,0.3395,0.0033166
3.3333,0.354,0.005416
3.5,0.36725,0.0085
3.6667,0.381,0.011489
3.8333,0.39725,0.012312
4,0.412,0.012
4.1667,0.42325,0.014361
4.3333,0.43575,0.012258
4.5,0.446,0.011489
4.6667,0.45225,0.010532
4.8333,0.457,0.0087178
5,0.46125,0.0086168
5.1667,0.465,0.0057735
5.3333,0.47225,0.004272
5.5,0.48975,0.0035
5.6667,0.50975,0.0032016
5.8333,0.5245,0.00057735
6,0.5395,0.001
6.1667,0.554,0.0014142
6.3333,0.56725,0.0020616
6.5,0.58,0.003559
6.6667,0.59075,0.0037749
6.8333,0.60075,0.0049244
7,0.61125,0.0055
7.1667,0.62125,0.0055
7.3333,0.63025,0.0066521
7.5,0.6385,0.0063509
7.6667,0.64825,0.0078049
7.8333,0.6565,0.0075056
8,0.665,0.0080829
8.1667,0.673,0.0080829
8.3333,0.682,0.0080829
8.5,0.69025,0.0089582
8.6667,0.69875,0.009535
8.8333,0.707,0.0092376
9,0.716,0.010392
9.1667,0.72475,0.010689
9.3333,0.73225,0.011266
9.5,0.741,0.011547
9.6667,0.74875,0.011843
9.8333,0.7575,0.012124
10,0.7655,0.012124
10.167,0.7735,0.013279
10.333,0.78125,0.013574
10.5,0.78925,0.013574
10.667,0.7975,0.013304
10.833,0.80625,0.014773
11,0.81475,0.015349
11.167,0.82175,0.01646
11.333,0.829,0.016248
11.5,0.83725,0.014773
11.667,0.84525,0.017076
11.833,0.85175,0.017727
12,0.859,0.017397
12.167,0.8655,0.017972
12.333,0.87225,0.018228
12.5,0.879,0.018547
12.667,0.88625,0.018301
12.833,0.89275,0.018875
13,0.8995,0.020355
13.167,0.90625,0.020597
13.333,0.913,0.020928
13.5,0.91975,0.022411
13.667,0.9265,0.021502
13.833,0.9325,0.02265
14,0.939,0.022181
14.167,0.9455,0.022752
14.333,0.951,0.023324
14.5,0.957,0.023324
14.667,0.963,0.024468
14.833,0.969,0.024468
15,0.97375,0.02367
15.167,0.97925,0.02424
15.333,0.984,0.02459
15.5,0.99,0.02459
15.667,0.995,0.02459
15.833,1.0005,0.025159
16,1.0052,0.024377
16.167,1.0103,0.025513
16.333,1.0148,0.024945
16.5,1.0197,0.026235
16.667,1.025,0.027006
16.833,1.0295,0.026602
17,1.0342,0.0268
17.167,1.038,0.027166
17.333,1.0422,0.0268
17.5,1.046,0.027166
17.667,1.0497,0.027536
17.833,1.054,0.02735
18,1.0575,0.027911
18.167,1.0615,0.027911
18.333,1.065,0.028472
18.5,1.0682,0.028289
18.667,1.072,0.028472
18.833,1.0755,0.029229
19,1.0793,0.029613
19.167,1.083,0.029788
19.333,1.086,0.029788
19.5,1.0885,0.029229
19.667,1.092,0.029788
19.833,1.0945,0.030556
20,1.098,0.031113
20.167,1.1007,0.0315
20.333,1.1035,0.03167
20.5,1.1075,0.033
20.667,1.1098,0.032613
20.833,1.1115,0.033
21,1.114,0.033556
21.167,1.1172,0.034287
21.333,1.1188,0.033945
21.5,1.1218,0.035056
21.667,1.124,0.03489
21.833,1.1258,0.035056
22,1.1275,0.035445
22.167,1.1295,0.035445
22.333,1.1305,0.035445
22.5,1.1325,0.036783
22.667,1.1345,0.036783
22.833,1.136,0.037336
23,1.138,0.037336
23.167,1.1398,0.03773
23.333,1.1413,0.038283
23.5,1.1422,0.037179
23.667,1.1435,0.038127
23.833,1.1445,0.038127
