t,OD600,ste
0,0.091333,0.0008165
0.16667,0.091833,0.00075277
0.33333,0.0925,0.00083666
0.5,0.093833,0.00075277
0.66667,0.095667,0.0005164
0.83333,0.098333,0.0008165
1,0.102,0.00089443
1.1667,0.10767,0.001633
1.3333,0.11517,0.0026394
1.5,0.126,0.0039497
1.6667,0.1375,0.0048477
1.8333,0.15033,0.0056804
2,0.16733,0.0087101
2.1667,0.18933,0.012801
2.3333,0.21233,0.015055
2.5,0.23533,0.015578
2.6667,0.25833,0.014376
2.8333,0.27517,0.0062423
3,0.28583,0.008612
3.1667,0.29417,0.011514
3.3333,0.3035,0.01359
3.5,0.31283,0.015303
3.6667,0.32217,0.017646
3.8333,0.33133,0.017862
4,0.34033,0.017523
4.1667,0.351,0.018417
4.3333,0.36117,0.018734
4.5,0.3725,0.020974
4.6667,0.38433,0.021388
4.8333,0.39583,0.020527
5,0.40583,0.020547
5.1667,0.41533,0.021011
5.3333,0.42383,0.020154
5.5,0.43333,0.019582
5.6667,0.44283,0.018702
5.8333,0.45017,0.017826
6,0.45783,0.017046
6.1667,0.468,0.016661
6.3333,0.477,0.015113
6.5,0.485,0.013008
6.6667,0.49417,0.012303
6.8333,0.50367,0.013441
7,0.51217,0.013674
7.1667,0.51983,0.015394
7.3333,0.52717,0.016167
7.5,0.53483,0.017623
7.6667,0.541,0.016492
7.8333,0.54883,0.017634
8,0.55467,0.017761
8.1667,0.56083,0.018291
8.3333,0.567,0.018676
8.5,0.57317,0.018872
8.6667,0.57833,0.019613
8.8333,0.58433,0.019012
9,0.5895,0.019222
9.1667,0.59483,0.018659
9.3333,0.6,0.019277
9.5,0.60533,0.019065
9.6667,0.61067,0.019117
9.8333,0.6165,0.019409
10,0.62233,0.018875
10.167,0.626,0.019759
10.333,0.6315,0.019542
10.5,0.63717,0.019343
10.667,0.642,0.020396
10.833,0.64683,0.021009
11,0.652,0.020746
11.167,0.65733,0.021379
11.333,0.66267,0.020944
11.5,0.667,0.020871
11.667,0.67217,0.021056
11.833,0.67633,0.021304
12,0.68233,0.021276
12.167,0.6865,0.021897
12.333,0.69117,0.022257
12.5,0.69633,0.022331
12.667,0.70133,0.021979
12.833,0.7065,0.022439
13,0.71083,0.021702
13.167,0.71567,0.022349
13.333,0.71983,0.022999
13.5,0.72633,0.022914
13.667,0.73067,0.022958
13.833,0.735,0.023486
14,0.73867,0.022385
14.167,0.74333,0.022571
14.333,0.74833,0.022906
14.5,0.75267,0.023788
14.667,0.7565,0.024648
14.833,0.761,0.023858
15,0.76467,0.0235
15.167,0.769,0.023537
15.333,0.7725,0.023433
15.5,0.77717,0.02331
15.667,0.78083,0.023761
15.833,0.785,0.022874
16,0.78867,0.022214
16.167,0.79283,0.023302
16.333,0.79633,0.022509
16.5,0.7995,0.023037
16.667,0.80283,0.022921
16.833,0.8065,0.02288
17,0.80983,0.023379
17.167,0.81367,0.022914
17.333,0.81733,0.023235
17.5,0.81983,0.023626
17.667,0.8225,0.023132
17.833,0.82617,0.023404
18,0.82933,0.023132
18.167,0.833,0.023332
18.333,0.835,0.023707
18.5,0.83733,0.02314
18.667,0.84067,0.02378
18.833,0.84267,0.024246
19,0.8455,0.024986
19.167,0.84767,0.025311
19.333,0.85067,0.025532
19.5,0.85217,0.025926
19.667,0.8545,0.027201
19.833,0.857,0.027842
20,0.8595,0.028119
20.167,0.8615,0.02841
20.333,0.86333,0.029029
20.5,0.86467,0.030058
20.667,0.86683,0.030354
20.833,0.86783,0.031173
21,0.87,0.032199
21.167,0.8715,0.032192
21.333,0.87217,0.032945
21.5,0.874,0.033817
21.667,0.87567,0.034645
21.833,0.877,0.035321
22,0.87867,0.036009
22.167,0.87917,0.036207
22.333,0.88017,0.037781
22.5,0.88033,0.038867
22.667,0.88133,0.039032
22.833,0.8825,0.039073
23,0.88333,0.039379
23.167,0.88383,0.039706
23.333,0.88517,0.04045
23.5,0.88617,0.040464
23.667,0.88617,0.041252
23.833,0.8865,0.042179
