t,OD600,ste
0,0.096,0.0026833
0.16667,0.096,0.0026833
0.33333,0.096,0.0022804
0.5,0.095833,0.0023166
0.66667,0.095667,0.002582
0.83333,0.096,0.0023664
1,0.096167,0.0023166
1.1667,0.095667,0.0024221
1.3333,0.096,0.0023664
1.5,0.095833,0.0020412
1.6667,0.096,0.0023664
1.8333,0.0955,0.002429
2,0.096,0.0023664
2.1667,0.096,0.0023664
2.3333,0.096,0.0023664
2.5,0.095833,0.0026394
2.6667,0.096,0.0023664
2.8333,0.096,0.0023664
3,0.095833,0.0024833
3.1667,0.096,0.0023664
3.3333,0.096,0.0023664
3.5,0.096,0.0023664
3.6667,0.096,0.0023664
3.8333,0.096,0.0023664
4,0.096,0.0023664
4.1667,0.096,0.0023664
4.3333,0.095667,0.0021602
4.5,0.096,0.0023664
4.6667,0.096,0.0023664
4.8333,0.095667,0.0021602
5,0.095833,0.0024833
5.1667,0.095833,0.0024833
5.3333,0.095833,0.0024833
5.5,0.096,0.0023664
5.6667,0.095833,0.0024833
5.8333,0.095833,0.0024833
6,0.096,0.0023664
6.1667,0.095833,0.0024833
6.3333,0.095667,0.0021602
6.5,0.095833,0.0024833
6.6667,0.095833,0.0024833
6.8333,0.096,0.0023664
7,0.095833,0.0020412
7.1667,0.095667,0.0021602
7.3333,0.096,0.0023664
7.5,0.095667,0.0021602
7.6667,0.095833,0.0024833
7.8333,0.095833,0.0024833
8,0.095667,0.0021602
8.1667,0.096,0.0023664
8.3333,0.095833,0.0020412
8.5,0.095667,0.0021602
8.6667,0.096,0.0023664
8.8333,0.095667,0.0021602
9,0.095667,0.0021602
9.1667,0.095667,0.0021602
9.3333,0.095833,0.0020412
9.5,0.095833,0.0020412
9.6667,0.095833,0.0020412
9.8333,0.095833,0.0020412
10,0.095833,0.0020412
10.167,0.095667,0.0021602
10.333,0.095667,0.0021602
10.5,0.095667,0.0021602
10.667,0.095667,0.0021602
10.833,0.095667,0.0021602
11,0.095667,0.0021602
11.167,0.095833,0.0020412
11.333,0.095667,0.0021602
11.5,0.095667,0.0021602
11.667,0.095667,0.0021602
11.833,0.095667,0.0021602
12,0.095667,0.0021602
12.167,0.095667,0.0021602
12.333,0.095667,0.0021602
12.5,0.095833,0.0020412
12.667,0.095667,0.0021602
12.833,0.095667,0.0021602
13,0.095667,0.0021602
13.167,0.095667,0.0021602
13.333,0.095667,0.0021602
13.5,0.095667,0.0021602
13.667,0.095667,0.0021602
13.833,0.095667,0.0021602
14,0.095667,0.0021602
14.167,0.095667,0.0021602
14.333,0.095667,0.0021602
14.5,0.095667,0.0021602
14.667,0.095667,0.0021602
14.833,0.095833,0.0024833
15,0.095667,0.0021602
15.167,0.095667,0.0021602
15.333,0.095667,0.0021602
15.5,0.095667,0.0021602
15.667,0.095667,0.0021602
15.833,0.095667,0.0021602
16,0.095667,0.0021602
16.167,0.095667,0.0021602
16.333,0.095667,0.0021602
16.5,0.095667,0.0021602
16.667,0.095667,0.0021602
16.833,0.095667,0.0021602
17,0.095667,0.0021602
17.167,0.095667,0.0021602
17.333,0.095667,0.0021602
17.5,0.095667,0.0021602
17.667,0.095667,0.0021602
17.833,0.095667,0.0021602
18,0.095833,0.0024833
18.167,0.095833,0.0024833
18.333,0.095667,0.0021602
18.5,0.095667,0.0021602
18.667,0.095667,0.0021602
18.833,0.095667,0.0021602
19,0.096,0.0023664
19.167,0.095667,0.0021602
19.333,0.095667,0.0021602
19.5,0.095667,0.0021602
19.667,0.095667,0.0021602
19.833,0.095667,0.0021602
20,0.095667,0.0021602
20.167,0.095667,0.0021602
20.333,0.095667,0.0021602
20.5,0.095667,0.0021602
20.667,0.095667,0.0021602
20.833,0.095833,0.0024833
21,0.095667,0.0021602
21.167,0.095833,0.0024833
21.333,0.095667,0.0021602
21.5,0.095833,0.0024833
21.667,0.095833,0.0024833
21.833,0.095667,0.0021602
22,0.095667,0.0021602
22.167,0.095833,0.0024833
22.333,0.095833,0.0024833
22.5,0.095833,0.0024833
22.667,0.095667,0.0021602
22.833,0.095833,0.0024833
23,0.095833,0.0024833
23.167,0.095833,0.0024833
23.333,0.095833,0.0024833
23.5,0.095833,0.0024833
23.667,0.095667,0.0021602
23.833,0.095833,0.0024833
