t,OD600,ste
0,0.09175,0.0015
0.16667,0.09225,0.0012583
0.33333,0.09275,0.0015
0.5,0.09475,0.0015
0.66667,0.09675,0.0015
0.83333,0.09975,0.0015
1,0.10425,0.001893
1.1667,0.11075,0.0022174
1.3333,0.12,0.002708
1.5,0.13075,0.003594
1.6667,0.14325,0.003304
1.8333,0.157,0.0029439
2,0.17375,0.003304
2.1667,0.19425,0.0029861
2.3333,0.21475,0.0022174
2.5,0.23775,0.0015
2.6667,0.26575,0.0025
2.8333,0.3015,0.001291
3,0.329,0.003266
3.1667,0.34925,0.0023629
3.3333,0.3735,0.0043589
3.5,0.384,0.0066833
3.6667,0.38925,0.0045
3.8333,0.39675,0.0055603
4,0.405,0.0060553
4.1667,0.41275,0.0066018
4.3333,0.4215,0.0067577
4.5,0.43175,0.0064485
4.6667,0.44325,0.0070887
4.8333,0.4545,0.0078528
5,0.46725,0.0075
5.1667,0.4805,0.007
5.3333,0.493,0.0064807
5.5,0.5075,0.0078951
5.6667,0.5225,0.0088129
5.8333,0.537,0.0099331
6,0.55125,0.01201
6.1667,0.56425,0.014796
6.3333,0.5785,0.01812
6.5,0.59425,0.022322
6.6667,0.6115,0.023014
6.8333,0.62575,0.022897
7,0.6425,0.025093
7.1667,0.65425,0.025643
7.3333,0.66825,0.026424
7.5,0.68075,0.0283
7.6667,0.694,0.029314
7.8333,0.70675,0.027524
8,0.71825,0.027035
8.1667,0.72875,0.028663
8.3333,0.7405,0.028827
8.5,0.749,0.029235
8.6667,0.758,0.030397
8.8333,0.76675,0.029848
9,0.776,0.02687
9.1667,0.78275,0.029262
9.3333,0.791,0.029631
9.5,0.79725,0.029421
9.6667,0.80425,0.030203
9.8333,0.81175,0.028359
10,0.81675,0.029033
10.167,0.823,0.029451
10.333,0.829,0.0308
10.5,0.8325,0.031075
10.667,0.83925,0.031983
10.833,0.844,0.031485
11,0.84925,0.032633
11.167,0.85475,0.032377
11.333,0.85875,0.033039
11.5,0.86375,0.033039
11.667,0.86875,0.033748
11.833,0.8725,0.034627
12,0.8775,0.034627
12.167,0.88175,0.035734
12.333,0.88725,0.034741
12.5,0.892,0.035014
12.667,0.89625,0.035509
12.833,0.89975,0.036573
13,0.90325,0.037536
13.167,0.90575,0.03717
13.333,0.9085,0.037466
13.5,0.9125,0.037466
13.667,0.91525,0.037562
13.833,0.91925,0.038161
14,0.922,0.038944
14.167,0.925,0.038271
14.333,0.9285,0.038631
14.5,0.932,0.038236
14.667,0.93425,0.039517
14.833,0.9365,0.039417
15,0.93925,0.039542
15.167,0.9425,0.040037
15.333,0.94425,0.040335
15.5,0.94625,0.041015
15.667,0.94875,0.041299
15.833,0.95025,0.041604
16,0.952,0.041785
16.167,0.954,0.04245
16.333,0.9555,0.042728
16.5,0.9575,0.04344
16.667,0.95825,0.043615
16.833,0.95925,0.043615
17,0.9605,0.044822
17.167,0.96125,0.044999
17.333,0.962,0.045218
17.5,0.963,0.045891
17.667,0.96375,0.0467
17.833,0.96425,0.047063
18,0.965,0.046569
18.167,0.96575,0.047374
18.333,0.9665,0.048267
18.5,0.9665,0.04898
18.667,0.96675,0.04889
18.833,0.96625,0.049162
19,0.9665,0.049075
19.167,0.96625,0.050553
19.333,0.96675,0.050829
19.5,0.967,0.051452
19.667,0.96675,0.051642
19.833,0.966,0.052275
20,0.9665,0.052545
20.167,0.9655,0.053232
20.333,0.96575,0.053181
20.5,0.965,0.053672
20.667,0.96525,0.054163
20.833,0.96425,0.054848
21,0.96375,0.054579
21.167,0.964,0.05507
21.333,0.964,0.055785
21.5,0.963,0.055755
21.667,0.96275,0.056665
21.833,0.9625,0.056736
22,0.962,0.057155
22.167,0.96175,0.057378
22.333,0.9615,0.057576
22.5,0.9615,0.057576
22.667,0.96125,0.057801
22.833,0.96125,0.057778
23,0.96175,0.058203
23.167,0.961,0.058691
23.333,0.96075,0.058898
23.5,0.96025,0.058631
23.667,0.96025,0.05918
23.833,0.96,0.059386
