t,OD600,ste
0,0.09475,0.0020616
0.16667,0.0955,0.0025166
0.33333,0.09675,0.0034034
0.5,0.099,0.0040825
0.66667,0.10125,0.0051235
0.83333,0.10575,0.0066521
1,0.112,0.0093808
1.1667,0.1205,0.013077
1.3333,0.13075,0.017289
1.5,0.14225,0.02103
1.6667,0.15625,0.024918
1.8333,0.1735,0.02908
2,0.195,0.037488
2.1667,0.218,0.044294
2.3333,0.243,0.051491
2.5,0.2635,0.051759
2.6667,0.277,0.046152
2.8333,0.293,0.040274
3,0.309,0.036941
3.1667,0.32125,0.037206
3.3333,0.337,0.041207
3.5,0.35125,0.044493
3.6667,0.36075,0.042952
3.8333,0.373,0.042926
4,0.38625,0.045088
4.1667,0.3965,0.045858
4.3333,0.40625,0.044094
4.5,0.418,0.045695
4.6667,0.4275,0.048031
4.8333,0.4355,0.048611
5,0.44475,0.047815
5.1667,0.4505,0.043951
5.3333,0.4595,0.043054
5.5,0.47,0.039429
5.6667,0.483,0.034088
5.8333,0.4935,0.031257
6,0.504,0.028763
6.1667,0.515,0.028694
6.3333,0.5255,0.028314
6.5,0.535,0.025859
6.6667,0.5445,0.026388
6.8333,0.55425,0.027439
7,0.564,0.026483
7.1667,0.5725,0.026338
7.3333,0.58075,0.027097
7.5,0.58975,0.0281
7.6667,0.59725,0.029079
7.8333,0.60475,0.029982
8,0.613,0.031591
8.1667,0.621,0.032752
8.3333,0.6295,0.03423
8.5,0.63775,0.034779
8.6667,0.645,0.03573
8.8333,0.6525,0.037296
9,0.6605,0.039111
9.1667,0.668,0.04034
9.3333,0.6745,0.042186
9.5,0.68225,0.04296
9.6667,0.6895,0.044321
9.8333,0.69675,0.04569
10,0.70425,0.047289
10.167,0.71075,0.049493
10.333,0.71725,0.049728
10.5,0.7245,0.051358
10.667,0.73225,0.052544
10.833,0.73875,0.054872
11,0.74475,0.054445
11.167,0.75125,0.05562
11.333,0.75775,0.056964
11.5,0.76475,0.05983
11.667,0.7705,0.060539
11.833,0.77675,0.062217
12,0.783,0.062439
12.167,0.789,0.063124
12.333,0.79375,0.064309
12.5,0.8,0.065258
12.667,0.80675,0.066199
12.833,0.81325,0.068095
13,0.818,0.068513
13.167,0.82375,0.069701
13.333,0.82975,0.071112
13.5,0.83475,0.070722
13.667,0.8405,0.071863
13.833,0.8455,0.072648
14,0.851,0.074247
14.167,0.8565,0.075465
14.333,0.8615,0.076874
14.5,0.86575,0.077147
14.667,0.8705,0.078581
14.833,0.87525,0.078368
15,0.88075,0.079592
15.167,0.8855,0.080724
15.333,0.89025,0.080512
15.5,0.895,0.08054
15.667,0.899,0.081277
15.833,0.9035,0.083173
16,0.90775,0.083144
16.167,0.9125,0.083417
16.333,0.91675,0.08412
16.5,0.92125,0.084803
16.667,0.92475,0.085289
16.833,0.929,0.085569
17,0.93325,0.086515
17.167,0.9355,0.086797
17.333,0.939,0.086545
17.5,0.94275,0.087317
17.667,0.9465,0.088516
17.833,0.9505,0.088944
18,0.953,0.088769
18.167,0.95675,0.088801
18.333,0.96,0.089088
18.5,0.96225,0.088632
18.667,0.96575,0.089868
18.833,0.9685,0.090323
19,0.972,0.09058
19.167,0.97425,0.090871
19.333,0.9775,0.09107
19.5,0.97975,0.090945
19.667,0.983,0.09124
19.833,0.98475,0.091932
20,0.987,0.091579
20.167,0.99025,0.092287
20.333,0.99225,0.09263
20.5,0.996,0.092437
20.667,0.99825,0.092741
20.833,0.9995,0.092529
21,1.0008,0.093078
21.167,1.0032,0.09345
21.333,1.005,0.093502
21.5,1.0077,0.093314
21.667,1.0092,0.093813
21.833,1.0112,0.093182
22,1.0132,0.094182
22.167,1.014,0.093862
22.333,1.0155,0.093995
22.5,1.017,0.094244
22.667,1.0185,0.095256
22.833,1.0198,0.09507
23,1.0217,0.095967
23.167,1.0228,0.09622
23.333,1.024,0.096291
23.5,1.0248,0.094842
23.667,1.0263,0.096015
23.833,1.0278,0.096261
