t,OD600,ste
0,0.1015,0.019689
0.16667,0.09975,0.015564
0.33333,0.09875,0.012894
0.5,0.10225,0.01656
0.66667,0.1065,0.022413
0.83333,0.112,0.027398
1,0.115,0.026771
1.1667,0.12075,0.027645
1.3333,0.12725,0.026651
1.5,0.138,0.02832
1.6667,0.151,0.033086
1.8333,0.1655,0.037439
2,0.17375,0.023838
2.1667,0.19125,0.020549
2.3333,0.20475,0.010112
2.5,0.225,0.0094163
2.6667,0.24775,0.01258
2.8333,0.2755,0.012871
3,0.309,0.0149
3.1667,0.34275,0.015283
3.3333,0.3715,0.013988
3.5,0.394,0.0149
3.6667,0.40875,0.011955
3.8333,0.41925,0.01072
4,0.43825,0.028406
4.1667,0.43425,0.011843
4.3333,0.44175,0.011442
4.5,0.44975,0.011442
4.6667,0.458,0.011916
4.8333,0.46475,0.011644
5,0.471,0.012055
5.1667,0.47775,0.012038
5.3333,0.48475,0.012527
5.5,0.493,0.012961
5.6667,0.5,0.012302
5.8333,0.50875,0.01258
6,0.5185,0.013404
6.1667,0.52825,0.0135
6.3333,0.54,0.014142
6.5,0.55125,0.014056
6.6667,0.5635,0.015
6.8333,0.57575,0.015196
7,0.58975,0.018373
7.1667,0.60575,0.020056
7.3333,0.62025,0.021854
7.5,0.637,0.024993
7.6667,0.65325,0.026235
7.8333,0.66875,0.0283
8,0.682,0.029017
8.1667,0.69675,0.029904
8.3333,0.70975,0.029982
8.5,0.72475,0.030576
8.6667,0.7375,0.032553
8.8333,0.75175,0.03323
9,0.7675,0.034317
9.1667,0.78275,0.032428
9.3333,0.7965,0.033491
9.5,0.8105,0.032512
9.6667,0.8235,0.034005
9.8333,0.83725,0.031983
10,0.84925,0.031511
10.167,0.86,0.032435
10.333,0.87125,0.03329
10.5,0.8805,0.03423
10.667,0.891,0.034283
10.833,0.8995,0.033946
11,0.906,0.032934
11.167,0.914,0.032813
11.333,0.9205,0.033551
11.5,0.927,0.033476
11.667,0.9315,0.031974
11.833,0.938,0.031654
12,0.94325,0.03331
12.167,0.94675,0.031213
12.333,0.9495,0.032706
12.5,0.95375,0.03315
12.667,0.95575,0.034355
12.833,0.95925,0.034673
13,0.96125,0.035566
13.167,0.964,0.036469
13.333,0.966,0.03624
13.5,0.9695,0.035782
13.667,0.971,0.036533
13.833,0.973,0.037166
14,0.974,0.037032
14.167,0.9755,0.036574
14.333,0.9775,0.036928
14.5,0.97975,0.03773
14.667,0.98075,0.039424
14.833,0.98225,0.040086
15,0.98375,0.040983
15.167,0.9855,0.041557
15.333,0.98775,0.042719
15.5,0.988,0.043135
15.667,0.989,0.044144
15.833,0.99,0.043359
16,0.9915,0.044215
16.167,0.99275,0.045243
16.333,0.9935,0.04658
16.5,0.99525,0.045177
16.667,0.99575,0.046557
16.833,0.99625,0.0468
17,0.998,0.046296
17.167,0.998,0.047666
17.333,0.99775,0.047808
17.5,0.99875,0.048589
17.667,0.9995,0.049514
17.833,0.99925,0.049135
18,1.0003,0.049135
18.167,1.001,0.049037
18.333,1.0017,0.04921
18.5,1.0028,0.050156
18.667,1.0023,0.050467
18.833,1.0025,0.050718
19,1.0022,0.051416
19.167,1.0023,0.051642
19.333,1.0025,0.051669
19.5,1.0032,0.051816
19.667,1.003,0.051788
19.833,1.003,0.051439
20,1.0037,0.051771
20.167,1.0035,0.05252
20.333,1.0032,0.052677
20.5,1.002,0.052997
20.667,1.003,0.053035
20.833,1.0025,0.053941
21,1.0025,0.054708
21.167,1.002,0.055191
21.333,1.0023,0.055374
21.5,1.002,0.055191
21.667,1.0023,0.055223
21.833,1.002,0.05554
22,1.0015,0.056027
22.167,1.0012,0.056198
22.333,1.0015,0.056795
22.5,1.0008,0.057099
22.667,1.0005,0.056865
22.833,1.0008,0.056553
23,1.0008,0.056553
23.167,1,0.057764
23.333,0.99975,0.057726
23.5,0.999,0.058052
23.667,0.99875,0.057824
23.833,0.99825,0.058088
