t,OD600,ste
0,0.0915,0.00057735
0.16667,0.092,0.0011547
0.33333,0.09275,0.00095743
0.5,0.094,0.0011547
0.66667,0.096,0.0011547
0.83333,0.09925,0.00095743
1,0.10325,0.00095743
1.1667,0.1095,0.001291
1.3333,0.118,0.0014142
1.5,0.1295,0.001291
1.6667,0.14225,0.0017078
1.8333,0.155,0.002582
2,0.1715,0.0028868
2.1667,0.19225,0.0034034
2.3333,0.214,0.0021602
2.5,0.23525,0.0049917
2.6667,0.26025,0.003594
2.8333,0.28875,0.0037749
3,0.3185,0.0043589
3.1667,0.349,0.005164
3.3333,0.37675,0.0055603
3.5,0.39575,0.0061847
3.6667,0.40725,0.006994
3.8333,0.416,0.006532
4,0.42175,0.0077621
4.1667,0.4245,0.0066081
4.3333,0.431,0.0046904
4.5,0.4385,0.003
4.6667,0.44275,0.0032016
4.8333,0.451,0.0096954
5,0.4565,0.011902
5.1667,0.463,0.016062
5.3333,0.47175,0.024254
5.5,0.471,0.013736
5.6667,0.4775,0.017407
5.8333,0.48325,0.0175
6,0.48675,0.013817
6.1667,0.49275,0.014292
6.3333,0.499,0.016872
6.5,0.4935,0.0061373
6.6667,0.49925,0.0062915
6.8333,0.505,0.0066833
7,0.5115,0.006245
7.1667,0.51775,0.0064485
7.3333,0.524,0.0071647
7.5,0.531,0.0066833
7.6667,0.5385,0.0057446
7.8333,0.54575,0.0074106
8,0.55225,0.007932
8.1667,0.559,0.0077028
8.3333,0.56675,0.0078049
8.5,0.57375,0.0071356
8.6667,0.5815,0.0075056
8.8333,0.59025,0.0062383
9,0.59875,0.0056789
9.1667,0.60775,0.0076322
9.3333,0.617,0.0080829
9.5,0.62775,0.0082209
9.6667,0.637,0.0098658
9.8333,0.65025,0.011529
10,0.66225,0.011026
10.167,0.671,0.0101
10.333,0.68225,0.0095699
10.5,0.694,0.0090921
10.667,0.70425,0.010532
10.833,0.7155,0.01179
11,0.727,0.0096954
11.167,0.73575,0.0099121
11.333,0.746,0.011916
11.5,0.754,0.013491
11.667,0.764,0.013266
11.833,0.77275,0.013549
12,0.78025,0.014009
12.167,0.78975,0.014975
12.333,0.7985,0.016941
12.5,0.80825,0.016317
12.667,0.81525,0.017115
12.833,0.82325,0.01678
13,0.82925,0.017595
13.167,0.83525,0.018264
13.333,0.84175,0.017914
13.5,0.848,0.016872
13.667,0.85275,0.016701
13.833,0.858,0.016673
14,0.86275,0.017115
14.167,0.86725,0.016581
14.333,0.8725,0.015242
14.5,0.8775,0.015242
14.667,0.88,0.015166
14.833,0.8835,0.01561
15,0.886,0.016553
15.167,0.88975,0.017557
15.333,0.8905,0.01733
15.5,0.8925,0.017823
15.667,0.89525,0.01859
15.833,0.89875,0.017462
16,0.90125,0.016581
16.167,0.90275,0.018554
16.333,0.9045,0.020551
16.5,0.90625,0.021046
16.667,0.90625,0.022366
16.833,0.90725,0.021762
17,0.90975,0.020402
17.167,0.90975,0.020614
17.333,0.90975,0.020998
17.5,0.911,0.020992
17.667,0.9115,0.021142
17.833,0.912,0.021602
18,0.91275,0.022559
18.167,0.91425,0.021546
18.333,0.915,0.020543
18.5,0.91575,0.021313
18.667,0.9155,0.022098
18.833,0.916,0.022196
19,0.91575,0.023099
19.167,0.9145,0.023216
19.333,0.9155,0.023798
19.5,0.91575,0.023936
19.667,0.91525,0.024865
19.833,0.91525,0.024865
20,0.91575,0.024757
20.167,0.91475,0.024757
20.333,0.91425,0.025863
20.5,0.914,0.026
20.667,0.914,0.025665
20.833,0.91325,0.026133
21,0.913,0.026166
21.167,0.91225,0.027415
21.333,0.91175,0.027183
21.5,0.91125,0.027548
21.667,0.9115,0.026211
21.833,0.9115,0.026789
22,0.91125,0.028016
22.167,0.91,0.027821
22.333,0.9095,0.02816
22.5,0.9085,0.028758
22.667,0.907,0.029698
22.833,0.90675,0.029228
23,0.90675,0.029228
23.167,0.90575,0.029691
23.333,0.9055,0.029727
23.5,0.904,0.030056
23.667,0.9035,0.029625
23.833,0.9025,0.031257
