t,OD600,ste
0,0.098429,0.004315
0.16667,0.099429,0.0048255
0.33333,0.10214,0.006176
0.5,0.10543,0.007678
0.66667,0.11014,0.010383
0.83333,0.11743,0.013587
1,0.12586,0.01763
1.1667,0.136,0.021894
1.3333,0.14757,0.027135
1.5,0.16157,0.034321
1.6667,0.18057,0.043181
1.8333,0.19929,0.051286
2,0.22,0.060401
2.1667,0.24414,0.071453
2.3333,0.27086,0.083302
2.5,0.29486,0.092836
2.6667,0.31886,0.10279
2.8333,0.33657,0.11003
3,0.35286,0.11623
3.1667,0.36371,0.12073
3.3333,0.37171,0.12425
3.5,0.37886,0.1274
3.6667,0.38543,0.13028
3.8333,0.39214,0.13328
4,0.39714,0.13548
4.1667,0.40471,0.13872
4.3333,0.41429,0.14293
4.5,0.42629,0.14821
4.6667,0.437,0.15252
4.8333,0.44671,0.15666
5,0.45529,0.1604
5.1667,0.46329,0.16434
5.3333,0.46957,0.1667
5.5,0.47543,0.16933
5.6667,0.48129,0.17196
5.8333,0.48686,0.17439
6,0.492,0.17668
6.1667,0.49729,0.17906
6.3333,0.50271,0.18147
6.5,0.508,0.18388
6.6667,0.51357,0.1863
6.8333,0.51843,0.18844
7,0.52386,0.19092
7.1667,0.52843,0.19286
7.3333,0.53386,0.19527
7.5,0.53871,0.19742
7.6667,0.54329,0.19938
7.8333,0.54829,0.20155
8,0.55286,0.20363
8.1667,0.55671,0.20531
8.3333,0.56029,0.2069
8.5,0.56529,0.20916
8.6667,0.57014,0.21126
8.8333,0.57429,0.21315
9,0.57971,0.21548
9.1667,0.58214,0.21668
9.3333,0.58643,0.21852
9.5,0.59043,0.22032
9.6667,0.595,0.22232
9.8333,0.599,0.22405
10,0.60229,0.22553
10.167,0.60643,0.22731
10.333,0.61114,0.22929
10.5,0.615,0.23104
10.667,0.62,0.23278
10.833,0.62214,0.23423
11,0.62471,0.23538
11.167,0.62743,0.23661
11.333,0.631,0.23816
11.5,0.63443,0.23921
11.667,0.63743,0.24096
11.833,0.64071,0.24244
12,0.64443,0.24366
12.167,0.64743,0.24538
12.333,0.65129,0.24702
12.5,0.65471,0.2481
12.667,0.65814,0.2496
12.833,0.66057,0.2507
13,0.66386,0.25219
13.167,0.668,0.25402
13.333,0.671,0.25531
13.5,0.67429,0.2567
13.667,0.67786,0.25828
13.833,0.681,0.25973
14,0.68414,0.26111
14.167,0.68729,0.26251
14.333,0.69029,0.26381
14.5,0.69329,0.26509
14.667,0.69643,0.26646
14.833,0.69929,0.2677
15,0.702,0.26892
15.167,0.70529,0.27041
15.333,0.70814,0.27168
15.5,0.71186,0.27338
15.667,0.71471,0.27466
15.833,0.71729,0.27573
16,0.71986,0.27681
16.167,0.72214,0.2778
16.333,0.725,0.27905
16.5,0.72743,0.2801
16.667,0.73043,0.28142
16.833,0.73357,0.28281
17,0.73714,0.28439
17.167,0.73886,0.28514
17.333,0.74171,0.28641
17.5,0.74457,0.28766
17.667,0.74671,0.28863
17.833,0.74829,0.28931
18,0.75171,0.2908
18.167,0.75414,0.29195
18.333,0.75657,0.29302
18.5,0.75957,0.29432
18.667,0.76186,0.29527
18.833,0.76457,0.29647
19,0.76586,0.29706
19.167,0.76886,0.29838
19.333,0.771,0.29934
19.5,0.77429,0.30078
19.667,0.775,0.3011
19.833,0.77743,0.30216
20,0.78057,0.30354
20.167,0.78214,0.30425
20.333,0.78414,0.3051
20.5,0.78629,0.30605
20.667,0.78914,0.30731
20.833,0.79,0.30769
21,0.79329,0.30916
21.167,0.79514,0.30998
21.333,0.79743,0.31105
21.5,0.79914,0.3118
21.667,0.80214,0.31312
21.833,0.80386,0.31386
22,0.80557,0.31462
22.167,0.80643,0.315
22.333,0.80871,0.31603
22.5,0.81129,0.31722
22.667,0.81286,0.31791
22.833,0.81414,0.31845
23,0.81629,0.31937
23.167,0.81857,0.3204
23.333,0.81957,0.32092
23.5,0.82086,0.32155
23.667,0.822,0.32198
23.833,0.82257,0.32217
