t,OD600,ste
0,0.094,0.0008165
0.16667,0.094,0.0008165
0.33333,0.09475,0.0012583
0.5,0.09525,0.0012583
0.66667,0.0965,0.0017321
0.83333,0.09875,0.0022174
1,0.101,0.0034641
1.1667,0.105,0.0046904
1.3333,0.1105,0.0064031
1.5,0.119,0.0093808
1.6667,0.1295,0.010376
1.8333,0.143,0.011402
2,0.15625,0.013276
2.1667,0.17225,0.013326
2.3333,0.1875,0.011387
2.5,0.1995,0.012288
2.6667,0.21125,0.012606
2.8333,0.2235,0.012477
3,0.23725,0.01258
3.1667,0.251,0.010708
3.3333,0.264,0.0093452
3.5,0.278,0.0073937
3.6667,0.29025,0.0061847
3.8333,0.30225,0.0055
4,0.3145,0.0085829
4.1667,0.3225,0.0096782
4.3333,0.32975,0.010243
4.5,0.335,0.010551
4.6667,0.343,0.012675
4.8333,0.34975,0.011899
5,0.35675,0.013889
5.1667,0.36425,0.015414
5.3333,0.3735,0.017861
5.5,0.3815,0.022249
5.6667,0.38775,0.027657
5.8333,0.398,0.031113
6,0.41125,0.032694
6.1667,0.4225,0.031943
6.3333,0.43575,0.031192
6.5,0.44575,0.028123
6.6667,0.45575,0.026588
6.8333,0.465,0.024725
7,0.4725,0.022898
7.1667,0.47975,0.020678
7.3333,0.48625,0.018554
7.5,0.4925,0.017991
7.6667,0.50075,0.017231
7.8333,0.5065,0.014663
8,0.51275,0.013326
8.1667,0.51925,0.012606
8.3333,0.52325,0.011117
8.5,0.52925,0.012447
8.6667,0.53475,0.01223
8.8333,0.54175,0.011644
9,0.54525,0.011026
9.1667,0.551,0.010954
9.3333,0.55475,0.010012
9.5,0.56,0.011518
9.6667,0.564,0.010708
9.8333,0.5705,0.01121
10,0.57475,0.010012
10.167,0.579,0.0094163
10.333,0.5845,0.0099833
10.5,0.589,0.0089815
10.667,0.59375,0.009215
10.833,0.59875,0.0092511
11,0.60325,0.009535
11.167,0.6075,0.009037
11.333,0.611,0.0088318
11.5,0.61575,0.0088459
11.667,0.61975,0.0073655
11.833,0.62425,0.0088459
12,0.6285,0.0079373
12.167,0.63225,0.0085391
12.333,0.63675,0.0083417
12.5,0.64175,0.0082209
12.667,0.646,0.0083666
12.833,0.64925,0.0078049
13,0.65325,0.0071356
13.167,0.6575,0.007188
13.333,0.66125,0.0074106
13.5,0.66575,0.0071356
13.667,0.669,0.0070711
13.833,0.67275,0.0071356
14,0.67625,0.0080571
14.167,0.679,0.0071181
14.333,0.68375,0.0069462
14.5,0.68625,0.0063966
14.667,0.68925,0.0062915
14.833,0.6925,0.0065574
15,0.696,0.0056569
15.167,0.6995,0.0055678
15.333,0.70275,0.005909
15.5,0.7055,0.0063509
15.667,0.709,0.005099
15.833,0.712,0.0055976
16,0.71525,0.0062383
16.167,0.71825,0.0058523
16.333,0.72125,0.0058523
16.5,0.724,0.0067823
16.667,0.727,0.0065828
16.833,0.72975,0.0057373
17,0.732,0.0052281
17.167,0.735,0.004761
17.333,0.7375,0.0046547
17.5,0.74075,0.0048563
17.667,0.74275,0.0051881
17.833,0.745,0.0059442
18,0.74725,0.0063966
18.167,0.7495,0.0060277
18.333,0.75325,0.004717
18.5,0.75525,0.005909
18.667,0.75725,0.0066018
18.833,0.76025,0.0055
19,0.762,0.0066833
19.167,0.76325,0.0057951
19.333,0.765,0.006377
19.5,0.76775,0.0065
19.667,0.77,0.0057155
19.833,0.77275,0.0057373
20,0.77375,0.0058523
20.167,0.77575,0.0066521
20.333,0.77675,0.0066521
20.5,0.77975,0.0075
20.667,0.781,0.0062716
20.833,0.78325,0.005909
21,0.78625,0.006994
21.167,0.78775,0.0084212
21.333,0.7885,0.0079373
21.5,0.7905,0.0086603
21.667,0.79225,0.009215
21.833,0.79325,0.0087321
22,0.794,0.0099666
22.167,0.7955,0.010599
22.333,0.79775,0.011442
22.5,0.79825,0.01021
22.667,0.799,0.011045
22.833,0.79975,0.011927
23,0.79975,0.011442
23.167,0.80175,0.011558
23.333,0.80275,0.011147
23.5,0.80425,0.011701
23.667,0.805,0.012463
23.833,0.8055,0.014731
