t,OD600,ste
0,0.092667,0.0018619
0.16667,0.092833,0.002137
0.33333,0.093667,0.0021602
0.5,0.095,0.0032863
0.66667,0.096333,0.0036148
0.83333,0.098667,0.0048028
1,0.10183,0.0058452
1.1667,0.1055,0.0065955
1.3333,0.1095,0.0077395
1.5,0.11367,0.01052
1.6667,0.11867,0.012291
1.8333,0.12467,0.014501
2,0.13233,0.018129
2.1667,0.142,0.021194
2.3333,0.15267,0.024369
2.5,0.1645,0.02779
2.6667,0.1795,0.031842
2.8333,0.19417,0.033427
3,0.209,0.035003
3.1667,0.22533,0.033134
3.3333,0.24033,0.032922
3.5,0.25483,0.027694
3.6667,0.26817,0.023181
3.8333,0.28133,0.016256
4,0.29133,0.012323
4.1667,0.3015,0.012518
4.3333,0.3085,0.016059
4.5,0.31483,0.020322
4.6667,0.32267,0.022079
4.8333,0.3285,0.023881
5,0.33333,0.024993
5.1667,0.33867,0.026204
5.3333,0.34383,0.027838
5.5,0.34833,0.030454
5.6667,0.3535,0.032813
5.8333,0.35967,0.035892
6,0.36483,0.03853
6.1667,0.3695,0.040972
6.3333,0.37483,0.042893
6.5,0.37967,0.044198
6.6667,0.38383,0.045102
6.8333,0.38867,0.047681
7,0.39467,0.048784
7.1667,0.4005,0.050938
7.3333,0.406,0.053669
7.5,0.412,0.057372
7.6667,0.41833,0.061337
7.8333,0.42583,0.065557
8,0.434,0.070328
8.1667,0.44167,0.076194
8.3333,0.45,0.083422
8.5,0.45883,0.090256
8.6667,0.467,0.09757
8.8333,0.47467,0.10431
9,0.48217,0.11128
9.1667,0.492,0.11952
9.3333,0.50017,0.12565
9.5,0.50867,0.13364
9.6667,0.5175,0.14137
9.8333,0.52583,0.14929
10,0.53517,0.15837
10.167,0.54317,0.16649
10.333,0.55183,0.17489
10.5,0.55983,0.18293
10.667,0.567,0.18933
10.833,0.57567,0.19773
11,0.5825,0.20403
11.167,0.5905,0.21179
11.333,0.5965,0.2166
11.5,0.60333,0.22161
11.667,0.60917,0.22684
11.833,0.61483,0.23105
12,0.62033,0.23572
12.167,0.62467,0.23966
12.333,0.62883,0.24248
12.5,0.63083,0.24275
12.667,0.634,0.24319
12.833,0.63867,0.24791
13,0.64283,0.2529
13.167,0.64667,0.25541
13.333,0.65067,0.25848
13.5,0.65417,0.26118
13.667,0.65817,0.26372
13.833,0.66183,0.26611
14,0.66383,0.26747
14.167,0.66567,0.2678
14.333,0.669,0.26985
14.5,0.67233,0.27231
14.667,0.6765,0.27415
14.833,0.67883,0.2757
15,0.682,0.27829
15.167,0.68467,0.27971
15.333,0.68733,0.28064
15.5,0.691,0.28321
15.667,0.69317,0.28378
15.833,0.69467,0.2852
16,0.6975,0.28641
16.167,0.69883,0.28651
16.333,0.70117,0.28783
16.5,0.70367,0.28893
16.667,0.70583,0.28908
16.833,0.707,0.2897
17,0.70883,0.29063
17.167,0.7105,0.29203
17.333,0.71267,0.29226
17.5,0.71367,0.29266
17.667,0.7155,0.29279
17.833,0.71617,0.29305
18,0.71767,0.29349
18.167,0.71867,0.29423
18.333,0.71983,0.29409
18.5,0.7205,0.29473
18.667,0.72217,0.29457
18.833,0.72283,0.29446
19,0.7235,0.29511
19.167,0.72433,0.29524
19.333,0.72483,0.29561
19.5,0.7255,0.29548
19.667,0.72583,0.2952
19.833,0.72683,0.2952
20,0.72683,0.29484
20.167,0.72767,0.29494
20.333,0.72833,0.29481
20.5,0.72867,0.29417
20.667,0.72883,0.29406
20.833,0.72867,0.29379
21,0.72933,0.29364
21.167,0.72967,0.29301
21.333,0.72933,0.2925
21.5,0.72983,0.29207
21.667,0.73,0.29153
21.833,0.72983,0.2913
22,0.72933,0.29051
22.167,0.72933,0.29014
22.333,0.72917,0.28948
22.5,0.72917,0.28908
22.667,0.7295,0.28844
22.833,0.72933,0.28856
23,0.729,0.28727
23.167,0.72883,0.28703
23.333,0.72883,0.287
23.5,0.729,0.28611
23.667,0.7285,0.28573
23.833,0.72833,0.28546
