t,OD600,ste
0,0.092167,0.001169
0.16667,0.0925,0.0015166
0.33333,0.093167,0.001169
0.5,0.0945,0.0015166
0.66667,0.095667,0.0018619
0.83333,0.098333,0.0020656
1,0.10133,0.0024221
1.1667,0.10633,0.003266
1.3333,0.11183,0.0039707
1.5,0.12,0.0052154
1.6667,0.12933,0.0062183
1.8333,0.13983,0.0068532
2,0.15167,0.0086872
2.1667,0.16967,0.012011
2.3333,0.19067,0.014362
2.5,0.21783,0.018115
2.6667,0.2485,0.021705
2.8333,0.28467,0.026319
3,0.32183,0.025222
3.1667,0.3625,0.025634
3.3333,0.38433,0.020096
3.5,0.40483,0.015791
3.6667,0.41883,0.018957
3.8333,0.43717,0.017128
4,0.45517,0.017034
4.1667,0.47633,0.017282
4.3333,0.49617,0.016364
4.5,0.51017,0.017093
4.6667,0.52133,0.016848
4.8333,0.533,0.016012
5,0.54117,0.015381
5.1667,0.54933,0.014624
5.3333,0.5555,0.013576
5.5,0.56133,0.013619
5.6667,0.56733,0.014431
5.8333,0.574,0.015192
6,0.57967,0.015629
6.1667,0.585,0.016625
6.3333,0.59033,0.017363
6.5,0.59567,0.017952
6.6667,0.601,0.018089
6.8333,0.60667,0.019284
7,0.61167,0.019846
7.1667,0.61783,0.020586
7.3333,0.6245,0.021961
7.5,0.63083,0.023651
7.6667,0.637,0.025068
7.8333,0.64417,0.026072
8,0.65083,0.027838
8.1667,0.6575,0.028297
8.3333,0.665,0.029953
8.5,0.67217,0.030156
8.6667,0.67983,0.031288
8.8333,0.68783,0.030773
9,0.696,0.03149
9.1667,0.7045,0.032353
9.3333,0.7135,0.032353
9.5,0.72117,0.031556
9.6667,0.72867,0.032776
9.8333,0.73633,0.032309
10,0.74517,0.032823
10.167,0.75283,0.033481
10.333,0.76017,0.034278
10.5,0.76767,0.034587
10.667,0.77533,0.034016
10.833,0.78267,0.034656
11,0.7895,0.034367
11.167,0.79733,0.03577
11.333,0.80367,0.035069
11.5,0.81067,0.036015
11.667,0.8165,0.035608
11.833,0.82333,0.03411
12,0.831,0.03494
12.167,0.837,0.03498
12.333,0.8435,0.034921
12.5,0.84967,0.035702
12.667,0.85667,0.036582
12.833,0.8635,0.036517
13,0.86933,0.034961
13.167,0.87433,0.034789
13.333,0.88083,0.035628
13.5,0.88617,0.034301
13.667,0.892,0.033353
13.833,0.89683,0.032939
14,0.90117,0.032245
14.167,0.90617,0.032572
14.333,0.90983,0.032003
14.5,0.91383,0.030433
14.667,0.91767,0.030826
14.833,0.92133,0.031239
15,0.92617,0.031064
15.167,0.92967,0.030204
15.333,0.93317,0.029199
15.5,0.93667,0.029439
15.667,0.93983,0.029526
15.833,0.94333,0.029187
16,0.94667,0.028668
16.167,0.94933,0.029008
16.333,0.95317,0.02828
16.5,0.95733,0.028254
16.667,0.96017,0.028513
16.833,0.96367,0.02804
17,0.96733,0.028083
17.167,0.96867,0.027811
17.333,0.9715,0.028091
17.5,0.974,0.027408
17.667,0.97733,0.026815
17.833,0.9805,0.027282
18,0.98233,0.027718
18.167,0.9855,0.02734
18.333,0.98767,0.02734
18.5,0.989,0.027525
18.667,0.992,0.027269
18.833,0.99417,0.027096
19,0.99717,0.027279
19.167,0.99883,0.027066
19.333,1.0012,0.026814
19.5,1.0028,0.026724
19.667,1.0045,0.026913
19.833,1.0055,0.026809
20,1.0077,0.026703
20.167,1.0098,0.026111
20.333,1.0113,0.026853
20.5,1.0138,0.026057
20.667,1.015,0.025706
20.833,1.0158,0.026339
21,1.0165,0.026809
21.167,1.0175,0.026599
21.333,1.0175,0.02734
21.5,1.02,0.026291
21.667,1.0212,0.026393
21.833,1.0208,0.026918
22,1.0223,0.026942
22.167,1.0215,0.027905
22.333,1.0215,0.027941
22.5,1.0228,0.027498
22.667,1.0232,0.027716
22.833,1.0237,0.028062
23,1.0238,0.027737
23.167,1.0243,0.027558
23.333,1.0247,0.028083
23.5,1.0235,0.02944
23.667,1.0252,0.028618
23.833,1.0257,0.028493
