t,OD600,ste
0,0.091833,0.0017224
0.16667,0.092333,0.0022509
0.33333,0.093,0.0023664
0.5,0.0945,0.002881
0.66667,0.0965,0.0037815
0.83333,0.0995,0.0044609
1,0.104,0.0062929
1.1667,0.11,0.0086255
1.3333,0.11867,0.011255
1.5,0.1285,0.012211
1.6667,0.1405,0.014557
1.8333,0.15467,0.019211
2,0.173,0.025163
2.1667,0.195,0.028566
2.3333,0.21783,0.031397
2.5,0.24067,0.03052
2.6667,0.25967,0.023157
2.8333,0.27883,0.01477
3,0.29633,0.0089368
3.1667,0.31,0.0086718
3.3333,0.32433,0.0081404
3.5,0.336,0.010469
3.6667,0.3485,0.013649
3.8333,0.361,0.017866
4,0.37183,0.022158
4.1667,0.38533,0.022941
4.3333,0.4,0.022654
4.5,0.413,0.020986
4.6667,0.42433,0.019367
4.8333,0.4345,0.017581
5,0.44367,0.014828
5.1667,0.45167,0.013201
5.3333,0.46233,0.013721
5.5,0.47167,0.017212
5.6667,0.48067,0.018705
5.8333,0.48683,0.019395
6,0.49167,0.019169
6.1667,0.49767,0.019562
6.3333,0.50417,0.019884
6.5,0.5115,0.020187
6.6667,0.519,0.020504
6.8333,0.52567,0.020588
7,0.5335,0.019336
7.1667,0.54233,0.018907
7.3333,0.55,0.018504
7.5,0.55733,0.017985
7.6667,0.56417,0.017713
7.8333,0.5715,0.017513
8,0.57883,0.017244
8.1667,0.58483,0.017736
8.3333,0.592,0.018439
8.5,0.59767,0.018359
8.6667,0.60417,0.018378
8.8333,0.61,0.019121
9,0.61667,0.019128
9.1667,0.622,0.018995
9.3333,0.62833,0.019211
9.5,0.63417,0.018541
9.6667,0.6395,0.018684
9.8333,0.645,0.019173
10,0.65167,0.020334
10.167,0.65583,0.019994
10.333,0.66,0.020179
10.5,0.666,0.020813
10.667,0.67217,0.021958
10.833,0.67767,0.022079
11,0.6815,0.02084
11.167,0.687,0.02167
11.333,0.6915,0.022098
11.5,0.69717,0.023267
11.667,0.70133,0.023183
11.833,0.7055,0.022412
12,0.71083,0.023095
12.167,0.7145,0.023227
12.333,0.71867,0.024163
12.5,0.7235,0.024403
12.667,0.72767,0.024768
12.833,0.73283,0.024718
13,0.73767,0.024873
13.167,0.74183,0.025199
13.333,0.7465,0.025579
13.5,0.74983,0.025333
13.667,0.754,0.026405
13.833,0.75733,0.027119
14,0.76117,0.028534
14.167,0.76617,0.02911
14.333,0.7695,0.029535
14.5,0.773,0.029806
14.667,0.776,0.030568
14.833,0.7795,0.031444
15,0.78317,0.031745
15.167,0.78617,0.032866
15.333,0.78967,0.033786
15.5,0.79383,0.034137
15.667,0.797,0.034374
15.833,0.80033,0.034726
16,0.80283,0.035114
16.167,0.80583,0.035363
16.333,0.80967,0.036159
16.5,0.81283,0.037573
16.667,0.81567,0.038208
16.833,0.81883,0.038128
17,0.82183,0.039158
17.167,0.82333,0.038883
17.333,0.82667,0.039903
17.5,0.829,0.040576
17.667,0.83217,0.041576
17.833,0.8345,0.04217
18,0.8365,0.042293
18.167,0.84,0.043331
18.333,0.8415,0.043611
18.5,0.84167,0.043716
18.667,0.84517,0.044459
18.833,0.84717,0.045512
19,0.84983,0.04634
19.167,0.85167,0.046852
19.333,0.85317,0.047968
19.5,0.85417,0.048317
19.667,0.85533,0.049326
19.833,0.856,0.049735
20,0.85767,0.051489
20.167,0.8595,0.052763
20.333,0.85917,0.053364
20.5,0.861,0.054063
20.667,0.8625,0.055306
20.833,0.86333,0.055906
21,0.86367,0.056965
21.167,0.86483,0.057527
21.333,0.86583,0.058765
21.5,0.86667,0.059789
21.667,0.86633,0.060909
21.833,0.867,0.061319
22,0.86783,0.06312
22.167,0.8665,0.06383
22.333,0.86667,0.06517
22.5,0.86733,0.066749
22.667,0.86783,0.06757
22.833,0.86817,0.068001
23,0.86817,0.068837
23.167,0.86833,0.068963
23.333,0.8685,0.069745
23.5,0.86833,0.07093
23.667,0.8685,0.071688
23.833,0.86833,0.07174
