t,OD600,ste
0,0.096667,0.0028752
0.16667,0.097167,0.0029269
0.33333,0.098833,0.0033116
0.5,0.10117,0.0037103
0.66667,0.10467,0.0046762
0.83333,0.10967,0.0059889
1,0.117,0.0073212
1.1667,0.1265,0.0086891
1.3333,0.13767,0.0089368
1.5,0.15017,0.010048
1.6667,0.167,0.011367
1.8333,0.18617,0.014219
2,0.21067,0.016633
2.1667,0.23717,0.018454
2.3333,0.265,0.01989
2.5,0.28783,0.014959
2.6667,0.30383,0.013408
2.8333,0.316,0.014993
3,0.32917,0.017646
3.1667,0.34267,0.019654
3.3333,0.35467,0.021759
3.5,0.36767,0.025311
3.6667,0.37933,0.030526
3.8333,0.391,0.034082
4,0.39933,0.034367
4.1667,0.408,0.03498
4.3333,0.41483,0.033223
4.5,0.423,0.033106
4.6667,0.4285,0.03138
4.8333,0.43317,0.03063
5,0.43817,0.029593
5.1667,0.442,0.027626
5.3333,0.452,0.02648
5.5,0.46233,0.02771
5.6667,0.47333,0.029683
5.8333,0.487,0.029257
6,0.49883,0.027528
6.1667,0.51017,0.027939
6.3333,0.52083,0.025864
6.5,0.53067,0.023737
6.6667,0.54017,0.022851
6.8333,0.54867,0.021519
7,0.55867,0.020116
7.1667,0.56583,0.0184
7.3333,0.57367,0.01814
7.5,0.58117,0.0176
7.6667,0.58767,0.016765
7.8333,0.59533,0.016428
8,0.602,0.016505
8.1667,0.60867,0.015642
8.3333,0.61533,0.016342
8.5,0.62067,0.015807
8.6667,0.62783,0.015867
8.8333,0.63333,0.015629
9,0.63883,0.01608
9.1667,0.64583,0.015523
9.3333,0.65167,0.016033
9.5,0.65733,0.017061
9.6667,0.66467,0.017037
9.8333,0.6705,0.017213
10,0.6765,0.017398
10.167,0.68267,0.017443
10.333,0.68883,0.017417
10.5,0.69383,0.017058
10.667,0.70133,0.0175
10.833,0.70583,0.017429
11,0.713,0.017922
11.167,0.71883,0.018957
11.333,0.725,0.01755
11.5,0.73083,0.017337
11.667,0.7365,0.017886
11.833,0.7415,0.018163
12,0.7465,0.018512
12.167,0.75233,0.018769
12.333,0.7585,0.018097
12.5,0.764,0.01891
12.667,0.7695,0.018185
12.833,0.77517,0.018968
13,0.78033,0.018811
13.167,0.78567,0.019033
13.333,0.7905,0.018802
13.5,0.79617,0.017623
13.667,0.80133,0.018673
13.833,0.80567,0.018705
14,0.81133,0.019222
14.167,0.81583,0.018819
14.333,0.82083,0.019135
14.5,0.82517,0.019405
14.667,0.8305,0.019419
14.833,0.83533,0.019987
15,0.8395,0.019917
15.167,0.84383,0.019631
15.333,0.84867,0.020007
15.5,0.85367,0.019826
15.667,0.8575,0.019655
15.833,0.8615,0.019766
16,0.86567,0.020354
16.167,0.86983,0.020556
16.333,0.87367,0.020666
16.5,0.87817,0.020789
16.667,0.882,0.020189
16.833,0.8865,0.020226
17,0.8905,0.020511
17.167,0.894,0.020278
17.333,0.8985,0.020017
17.5,0.90217,0.020193
17.667,0.906,0.0201
17.833,0.90967,0.020578
18,0.91333,0.020294
18.167,0.91667,0.020607
18.333,0.91983,0.020302
18.5,0.92283,0.020894
18.667,0.92667,0.020954
18.833,0.93017,0.021151
19,0.933,0.021652
19.167,0.93633,0.02207
19.333,0.93967,0.022214
19.5,0.94217,0.022338
19.667,0.94533,0.022642
19.833,0.94867,0.021759
20,0.95167,0.021997
20.167,0.95483,0.021922
20.333,0.95733,0.022571
20.5,0.9605,0.022793
20.667,0.963,0.022839
20.833,0.96583,0.023336
21,0.96917,0.02331
21.167,0.97133,0.023252
21.333,0.97433,0.023729
21.5,0.9765,0.023805
21.667,0.9785,0.024114
21.833,0.98083,0.024758
22,0.98283,0.024293
22.167,0.98583,0.02475
22.333,0.98783,0.024991
22.5,0.99,0.025652
22.667,0.9925,0.02579
22.833,0.99483,0.026589
23,0.99717,0.026806
23.167,0.99883,0.026985
23.333,1.0005,0.028332
23.5,1.0018,0.029458
23.667,1.0035,0.029555
23.833,1.0057,0.029527
