t,OD600,ste
0,0.093833,0.0013292
0.16667,0.094167,0.0016021
0.33333,0.095,0.0016733
0.5,0.096167,0.0023166
0.66667,0.0975,0.0029496
0.83333,0.1,0.0037417
1,0.10283,0.0052313
1.1667,0.10667,0.006377
1.3333,0.11217,0.0087958
1.5,0.11883,0.010998
1.6667,0.12667,0.011894
1.8333,0.13683,0.0136
2,0.1475,0.016622
2.1667,0.16167,0.019806
2.3333,0.177,0.023332
2.5,0.19617,0.026248
2.6667,0.2165,0.029426
2.8333,0.23817,0.032603
3,0.26233,0.03356
3.1667,0.28567,0.031232
3.3333,0.31183,0.027257
3.5,0.33517,0.025349
3.6667,0.355,0.024207
3.8333,0.37183,0.023173
4,0.3855,0.022341
4.1667,0.39567,0.022393
4.3333,0.40383,0.023138
4.5,0.41083,0.024975
4.6667,0.419,0.024364
4.8333,0.42883,0.020769
5,0.43517,0.01867
5.1667,0.44,0.016994
5.3333,0.444,0.015975
5.5,0.44717,0.015026
5.6667,0.45,0.014683
5.8333,0.45383,0.014851
6,0.4565,0.014775
6.1667,0.4605,0.014307
6.3333,0.46467,0.014473
6.5,0.46783,0.014386
6.6667,0.47217,0.014511
6.8333,0.476,0.0141
7,0.48067,0.014109
7.1667,0.48417,0.01379
7.3333,0.4885,0.013953
7.5,0.49333,0.012628
7.6667,0.4975,0.013065
7.8333,0.50183,0.01209
8,0.5055,0.01255
8.1667,0.50917,0.012529
8.3333,0.51367,0.012242
8.5,0.51733,0.011776
8.6667,0.52283,0.011444
8.8333,0.52683,0.01194
9,0.53117,0.01172
9.1667,0.53517,0.01189
9.3333,0.53983,0.012073
9.5,0.5445,0.01239
9.6667,0.55033,0.011742
9.8333,0.55417,0.011957
10,0.55833,0.011605
10.167,0.5635,0.012309
10.333,0.5675,0.011554
10.5,0.57083,0.012384
10.667,0.57433,0.012404
10.833,0.57717,0.012608
11,0.58167,0.012707
11.167,0.58583,0.012319
11.333,0.58967,0.01093
11.5,0.593,0.011243
11.667,0.59667,0.011501
11.833,0.60017,0.011339
12,0.6035,0.010691
12.167,0.608,0.010583
12.333,0.61117,0.010553
12.5,0.61483,0.010108
12.667,0.6185,0.010213
12.833,0.62167,0.010152
13,0.6255,0.010368
13.167,0.62883,0.010834
13.333,0.63133,0.011039
13.5,0.635,0.010334
13.667,0.63783,0.010108
13.833,0.641,0.010412
14,0.64383,0.011053
14.167,0.64667,0.010801
14.333,0.6495,0.011113
14.5,0.65317,0.011197
14.667,0.65633,0.010727
14.833,0.65933,0.010671
15,0.662,0.010469
15.167,0.66517,0.010591
15.333,0.66817,0.01061
15.5,0.6705,0.010502
15.667,0.67383,0.010342
15.833,0.67733,0.011325
16,0.67933,0.010875
16.167,0.68267,0.010405
16.333,0.6865,0.010616
16.5,0.6885,0.010877
16.667,0.692,0.010714
16.833,0.696,0.010237
17,0.6985,0.0096902
17.167,0.701,0.0099398
17.333,0.7035,0.009975
17.5,0.70633,0.010443
17.667,0.70883,0.010323
17.833,0.71083,0.010226
18,0.71467,0.010443
18.167,0.71667,0.010093
18.333,0.719,0.010469
18.5,0.72133,0.010191
18.667,0.72317,0.010265
18.833,0.72533,0.01052
19,0.72733,0.010013
19.167,0.7295,0.010858
19.333,0.73,0.010526
19.5,0.73217,0.010265
19.667,0.73417,0.010572
19.833,0.736,0.01
20,0.73733,0.0097707
20.167,0.73883,0.0099683
20.333,0.7405,0.0098944
20.5,0.74183,0.010206
20.667,0.7435,0.010271
20.833,0.74483,0.010477
21,0.74633,0.010328
21.167,0.74783,0.010515
21.333,0.74917,0.010108
21.5,0.75033,0.010033
21.667,0.7515,0.010271
21.833,0.753,0.010431
22,0.75417,0.010147
22.167,0.75567,0.010838
22.333,0.75667,0.010539
22.5,0.75767,0.010482
22.667,0.75917,0.0099883
22.833,0.76,0.010844
23,0.76133,0.010614
23.167,0.76233,0.010424
23.333,0.76317,0.010534
23.5,0.76333,0.011094
23.667,0.76417,0.010815
23.833,0.76467,0.011094
