t,OD600,ste
0,0.1005,0.0044159
0.16667,0.101,0.0043359
0.33333,0.103,0.0047329
0.5,0.10533,0.0052026
0.66667,0.1095,0.0058907
0.83333,0.115,0.0068993
1,0.123,0.0088994
1.1667,0.1335,0.011005
1.3333,0.14533,0.012094
1.5,0.15917,0.012844
1.6667,0.17533,0.016244
1.8333,0.19583,0.021591
2,0.22117,0.025841
2.1667,0.24767,0.025913
2.3333,0.2755,0.026734
2.5,0.29433,0.020373
2.6667,0.311,0.01456
2.8333,0.32133,0.015384
3,0.33183,0.014999
3.1667,0.34283,0.014204
3.3333,0.35333,0.012801
3.5,0.36183,0.014034
3.6667,0.37067,0.013909
3.8333,0.3795,0.01359
4,0.38967,0.011725
4.1667,0.40117,0.011339
4.3333,0.413,0.010973
4.5,0.42333,0.010424
4.6667,0.4325,0.011167
4.8333,0.43983,0.01087
5,0.44717,0.011286
5.1667,0.45433,0.011396
5.3333,0.46217,0.011053
5.5,0.4695,0.011221
5.6667,0.4765,0.011256
5.8333,0.48383,0.011957
6,0.49,0.011849
6.1667,0.4965,0.012046
6.3333,0.50417,0.012287
6.5,0.51017,0.01209
6.6667,0.5165,0.012406
6.8333,0.52283,0.011686
7,0.52917,0.011107
7.1667,0.535,0.012182
7.3333,0.54217,0.012922
7.5,0.54783,0.01264
7.6667,0.55367,0.01314
7.8333,0.56067,0.012817
8,0.56633,0.012307
8.1667,0.57217,0.012891
8.3333,0.579,0.013161
8.5,0.58583,0.013906
8.6667,0.59133,0.013619
8.8333,0.59683,0.013467
9,0.603,0.014519
9.1667,0.609,0.01467
9.3333,0.61483,0.015394
9.5,0.62067,0.014306
9.6667,0.62733,0.015029
9.8333,0.6335,0.015241
10,0.638,0.014751
10.167,0.64433,0.015055
10.333,0.6505,0.015017
10.5,0.65683,0.014689
10.667,0.6615,0.015959
10.833,0.6665,0.016634
11,0.67317,0.01598
11.167,0.67883,0.01613
11.333,0.684,0.015543
11.5,0.68983,0.015562
11.667,0.69633,0.016133
11.833,0.70133,0.015807
12,0.70683,0.016241
12.167,0.7125,0.015745
12.333,0.7185,0.01667
12.5,0.72383,0.016339
12.667,0.72867,0.016464
12.833,0.73433,0.01644
13,0.74017,0.016068
13.167,0.74517,0.016266
13.333,0.7505,0.01577
13.5,0.7555,0.015947
13.667,0.76133,0.015449
13.833,0.76633,0.015513
14,0.77133,0.016741
14.167,0.77683,0.016266
14.333,0.782,0.016444
14.5,0.78817,0.016952
14.667,0.79333,0.016978
14.833,0.798,0.016553
15,0.80267,0.017558
15.167,0.80783,0.018203
15.333,0.81283,0.017498
15.5,0.8175,0.016574
15.667,0.82383,0.016167
15.833,0.8285,0.016826
16,0.83233,0.017374
16.167,0.837,0.019079
16.333,0.84083,0.019083
16.5,0.8455,0.018833
16.667,0.85,0.018177
16.833,0.8535,0.018317
17,0.85783,0.018368
17.167,0.863,0.018319
17.333,0.86667,0.018779
17.5,0.87083,0.01828
17.667,0.875,0.018889
17.833,0.87883,0.018302
18,0.88283,0.018498
18.167,0.88617,0.018925
18.333,0.891,0.019637
18.5,0.8945,0.019491
18.667,0.89783,0.019364
18.833,0.90183,0.019292
19,0.905,0.019162
19.167,0.90867,0.019418
19.333,0.91283,0.019934
19.5,0.91517,0.020233
19.667,0.91917,0.019323
19.833,0.92283,0.019833
20,0.9255,0.019191
20.167,0.9285,0.020047
20.333,0.93083,0.020213
20.5,0.93383,0.020312
20.667,0.93733,0.020858
20.833,0.9405,0.020753
21,0.94383,0.020999
21.167,0.946,0.021288
21.333,0.94933,0.020452
21.5,0.95183,0.021582
21.667,0.955,0.02179
21.833,0.9575,0.021788
22,0.959,0.022
22.167,0.96183,0.021849
22.333,0.96367,0.022765
22.5,0.96683,0.023077
22.667,0.969,0.022786
22.833,0.97117,0.023129
23,0.97333,0.02314
23.167,0.97483,0.022004
23.333,0.97233,0.021621
23.5,0.973,0.021753
23.667,0.9755,0.02151
23.833,0.98067,0.023001
