t,OD600,ste
0,0.098333,0.0024221
0.16667,0.098333,0.0024221
0.33333,0.099167,0.0024833
0.5,0.0995,0.0025884
0.66667,0.10017,0.0027142
0.83333,0.10117,0.0027142
1,0.103,0.0027568
1.1667,0.10483,0.0030605
1.3333,0.10817,0.0034881
1.5,0.112,0.0035214
1.6667,0.11733,0.004274
1.8333,0.12417,0.0048751
2,0.13333,0.0053166
2.1667,0.14333,0.0052026
2.3333,0.15483,0.0058793
2.5,0.1685,0.0058224
2.6667,0.18367,0.0062503
2.8333,0.203,0.0064187
3,0.22233,0.0072019
3.1667,0.24283,0.0077567
3.3333,0.2625,0.0086891
3.5,0.27833,0.0070899
3.6667,0.2865,0.0072319
3.8333,0.29283,0.0064936
4,0.3005,0.0069498
4.1667,0.30883,0.0056362
4.3333,0.31933,0.009048
4.5,0.3315,0.017237
4.6667,0.345,0.027262
4.8333,0.355,0.03322
5,0.3635,0.037607
5.1667,0.37033,0.04049
5.3333,0.3765,0.040064
5.5,0.38133,0.038516
5.6667,0.38583,0.035623
5.8333,0.39017,0.033229
6,0.39533,0.03069
6.1667,0.403,0.031591
6.3333,0.41133,0.031608
6.5,0.4225,0.030723
6.6667,0.43433,0.028967
6.8333,0.44717,0.025127
7,0.4595,0.020599
7.1667,0.46767,0.018007
7.3333,0.47583,0.015993
7.5,0.483,0.015192
7.6667,0.48917,0.015263
7.8333,0.496,0.015633
8,0.5005,0.014977
8.1667,0.50567,0.014487
8.3333,0.51067,0.014095
8.5,0.51433,0.014583
8.6667,0.51833,0.014935
8.8333,0.52183,0.015355
9,0.525,0.015271
9.1667,0.529,0.014478
9.3333,0.53267,0.015475
9.5,0.53617,0.014607
9.6667,0.54017,0.015065
9.8333,0.54467,0.015082
10,0.54767,0.014487
10.167,0.55033,0.015055
10.333,0.55433,0.014542
10.5,0.55717,0.014999
10.667,0.5615,0.015241
10.833,0.56433,0.015306
11,0.569,0.014711
11.167,0.57233,0.014487
11.333,0.5755,0.014707
11.5,0.57917,0.014662
11.667,0.583,0.014029
11.833,0.5855,0.014025
12,0.58783,0.014525
12.167,0.59133,0.014733
12.333,0.595,0.014297
12.5,0.598,0.013943
12.667,0.60133,0.01461
12.833,0.605,0.015697
13,0.60667,0.013981
13.167,0.60917,0.014743
13.333,0.61217,0.014331
13.5,0.61517,0.013747
13.667,0.6185,0.014209
13.833,0.6205,0.013838
14,0.62283,0.014497
14.167,0.62483,0.014621
14.333,0.62783,0.014607
14.5,0.63017,0.014261
14.667,0.632,0.014
14.833,0.63417,0.01447
15,0.63617,0.014593
15.167,0.63867,0.015029
15.333,0.64083,0.015198
15.5,0.64233,0.015188
15.667,0.645,0.015192
15.833,0.64633,0.014306
16,0.64833,0.01524
16.167,0.6495,0.015398
16.333,0.651,0.015258
16.5,0.6535,0.014789
16.667,0.6545,0.015643
16.833,0.65617,0.015276
17,0.659,0.015962
17.167,0.6605,0.015934
17.333,0.66117,0.015829
17.5,0.66217,0.016192
17.667,0.66367,0.016083
17.833,0.66617,0.016461
18,0.66733,0.016033
18.167,0.66783,0.015728
18.333,0.66933,0.015706
18.5,0.66983,0.016461
18.667,0.671,0.016297
18.833,0.67183,0.016522
19,0.6725,0.015997
19.167,0.67317,0.017105
19.333,0.67467,0.016657
19.5,0.67433,0.016777
19.667,0.674,0.017228
19.833,0.67417,0.017792
20,0.67433,0.01727
20.167,0.67483,0.017589
20.333,0.67617,0.017452
20.5,0.67633,0.018118
20.667,0.6765,0.018748
20.833,0.6765,0.019336
21,0.67583,0.019631
21.167,0.67633,0.01897
21.333,0.67567,0.018435
21.5,0.67567,0.018162
21.667,0.67567,0.018886
21.833,0.6745,0.018939
22,0.67467,0.019459
22.167,0.67417,0.019732
22.333,0.67317,0.019477
22.5,0.67267,0.019284
22.667,0.67267,0.019947
22.833,0.67283,0.019753
23,0.67217,0.020124
23.167,0.67133,0.020344
23.333,0.6715,0.020117
23.5,0.67117,0.019954
23.667,0.67067,0.019572
23.833,0.6705,0.020147
