t,OD600,ste
0,0.10075,0.0053774
0.16667,0.10325,0.0012583
0.33333,0.10725,0.0012583
0.5,0.11325,0.0020616
0.66667,0.12175,0.0020616
0.83333,0.132,0.0024495
1,0.1435,0.0025166
1.1667,0.1565,0.0036968
1.3333,0.17275,0.0025
1.5,0.1955,0.0042032
1.6667,0.221,0.0042426
1.8333,0.24725,0.0048563
2,0.27175,0.0045735
2.1667,0.289,0.0037417
2.3333,0.3015,0.0031091
2.5,0.31325,0.00263
2.6667,0.327,0.0021602
2.8333,0.33875,0.0022174
3,0.3495,0.0040415
3.1667,0.36075,0.0078049
3.3333,0.371,0.0095568
3.5,0.382,0.012193
3.6667,0.39025,0.014705
3.8333,0.40025,0.015543
4,0.40925,0.017877
4.1667,0.4185,0.019157
4.3333,0.4285,0.021016
4.5,0.43625,0.021407
4.6667,0.44175,0.019602
4.8333,0.448,0.019883
5,0.4575,0.020873
5.1667,0.4655,0.020421
5.3333,0.4745,0.021871
5.5,0.48375,0.024757
5.6667,0.49125,0.026285
5.8333,0.49825,0.027645
6,0.50625,0.028802
6.1667,0.51475,0.030826
6.3333,0.52325,0.032602
6.5,0.52975,0.032948
6.6667,0.53825,0.034856
6.8333,0.54625,0.0368
7,0.55275,0.035892
7.1667,0.561,0.037762
7.3333,0.568,0.038962
7.5,0.575,0.040456
7.6667,0.5815,0.041509
7.8333,0.589,0.043871
8,0.59625,0.044357
8.1667,0.6025,0.046235
8.3333,0.6095,0.048473
8.5,0.61525,0.047989
8.6667,0.62275,0.050901
8.8333,0.62875,0.051842
9,0.63475,0.051958
9.1667,0.64075,0.05315
9.3333,0.647,0.053839
9.5,0.65375,0.054634
9.6667,0.66025,0.055811
9.8333,0.667,0.057475
10,0.673,0.058782
10.167,0.67875,0.059044
10.333,0.684,0.05966
10.5,0.691,0.062466
10.667,0.6975,0.062995
10.833,0.70475,0.066279
11,0.70925,0.066495
11.167,0.71625,0.067678
11.333,0.722,0.067863
11.5,0.7275,0.068976
11.667,0.733,0.069364
11.833,0.739,0.07056
12,0.745,0.072489
12.167,0.75,0.073016
12.333,0.7545,0.07326
12.5,0.75925,0.074182
12.667,0.765,0.077041
12.833,0.76875,0.076557
13,0.7735,0.078928
13.167,0.7785,0.080335
13.333,0.782,0.080775
13.5,0.7865,0.083148
13.667,0.79125,0.084073
13.833,0.79475,0.084476
14,0.799,0.085682
14.167,0.80275,0.086091
14.333,0.8075,0.088221
14.5,0.811,0.089185
14.667,0.8145,0.089631
14.833,0.81825,0.089872
15,0.822,0.091316
15.167,0.8255,0.091762
15.333,0.8285,0.092659
15.5,0.83125,0.092867
15.667,0.83525,0.093589
15.833,0.83825,0.094278
16,0.84075,0.094224
16.167,0.844,0.096115
16.333,0.8475,0.096383
16.5,0.84975,0.095859
16.667,0.8525,0.096794
16.833,0.85625,0.098949
17,0.85925,0.099141
17.167,0.862,0.101
17.333,0.8645,0.10074
17.5,0.8675,0.10218
17.667,0.86925,0.10054
17.833,0.8715,0.10122
18,0.874,0.10169
18.167,0.8755,0.10216
18.333,0.878,0.10126
18.5,0.88025,0.10245
18.667,0.88225,0.10198
18.833,0.8835,0.10131
19,0.885,0.10205
19.167,0.88625,0.10065
19.333,0.887,0.10047
19.5,0.888,0.10032
19.667,0.8885,0.099938
19.833,0.889,0.098776
20,0.8895,0.098362
20.167,0.8905,0.098622
20.333,0.89125,0.09849
20.5,0.8915,0.098538
20.667,0.8915,0.098473
20.833,0.892,0.097922
21,0.89225,0.097319
21.167,0.893,0.097163
21.333,0.89275,0.096351
21.5,0.89325,0.095841
21.667,0.89275,0.095699
21.833,0.893,0.095432
22,0.8935,0.094958
22.167,0.89275,0.095052
22.333,0.89275,0.094401
22.5,0.8925,0.094701
22.667,0.892,0.094583
22.833,0.8925,0.093739
23,0.89225,0.093318
23.167,0.892,0.09332
23.333,0.8915,0.093215
23.5,0.8915,0.093646
23.667,0.891,0.093113
23.833,0.891,0.092919
