t,OD600,ste
0,0.09575,0.0015
0.16667,0.09625,0.0017078
0.33333,0.0965,0.001291
0.5,0.09725,0.00095743
0.66667,0.09825,0.00095743
0.83333,0.10075,0.0012583
1,0.1035,0.001291
1.1667,0.10775,0.00095743
1.3333,0.11425,0.00095743
1.5,0.12325,0.0017078
1.6667,0.1355,0.0025166
1.8333,0.148,0.0024495
2,0.16225,0.003304
2.1667,0.17775,0.0030957
2.3333,0.19975,0.0037749
2.5,0.22575,0.0029861
2.6667,0.25025,0.0041932
2.8333,0.2775,0.0036968
3,0.30125,0.0029861
3.1667,0.3135,0.0026458
3.3333,0.32625,0.003594
3.5,0.33775,0.0025
3.6667,0.3485,0.0025166
3.8333,0.35925,0.0030957
4,0.369,0.002582
4.1667,0.37925,0.0029861
4.3333,0.38975,0.0028723
4.5,0.39925,0.0025
4.6667,0.40775,0.0025
4.8333,0.41725,0.0029861
5,0.4265,0.0020817
5.1667,0.43575,0.0034034
5.3333,0.444,0.004397
5.5,0.453,0.0046904
5.6667,0.461,0.004761
5.8333,0.46825,0.0043493
6,0.473,0.0046904
6.1667,0.48025,0.0057373
6.3333,0.486,0.0066833
6.5,0.4905,0.0078528
6.6667,0.497,0.0090554
6.8333,0.50225,0.0095
7,0.508,0.010614
7.1667,0.514,0.013441
7.3333,0.51825,0.015108
7.5,0.52525,0.018283
7.6667,0.53125,0.019534
7.8333,0.538,0.02115
8,0.544,0.023805
8.1667,0.5515,0.026913
8.3333,0.55775,0.028253
8.5,0.565,0.031379
8.6667,0.57175,0.0333
8.8333,0.57975,0.035065
9,0.587,0.037868
9.1667,0.5935,0.040804
9.3333,0.599,0.044392
9.5,0.60575,0.045879
9.6667,0.61325,0.048231
9.8333,0.619,0.050418
10,0.62475,0.052608
10.167,0.6315,0.055561
10.333,0.63825,0.056441
10.5,0.64375,0.058123
10.667,0.652,0.061395
10.833,0.6565,0.063079
11,0.66425,0.063284
11.167,0.67125,0.065056
11.333,0.67825,0.06585
11.5,0.684,0.067216
11.667,0.6905,0.069236
11.833,0.6965,0.069361
12,0.70225,0.071519
12.167,0.71,0.071712
12.333,0.71575,0.074159
12.5,0.723,0.073991
12.667,0.7275,0.075923
12.833,0.73375,0.076387
13,0.7385,0.0769
13.167,0.7445,0.077608
13.333,0.74975,0.079151
13.5,0.75475,0.080537
13.667,0.76,0.081408
13.833,0.765,0.082813
14,0.77025,0.083324
14.167,0.77575,0.084445
14.333,0.78225,0.086311
14.5,0.78775,0.086746
14.667,0.794,0.087388
14.833,0.79925,0.087709
15,0.80375,0.090112
15.167,0.80925,0.090768
15.333,0.8145,0.090923
15.5,0.82025,0.092312
15.667,0.82575,0.093182
15.833,0.83175,0.094369
16,0.83725,0.094641
16.167,0.84325,0.095189
16.333,0.84925,0.09651
16.5,0.85425,0.097236
16.667,0.86025,0.097391
16.833,0.86575,0.09877
17,0.8715,0.098267
17.167,0.87725,0.098818
17.333,0.88175,0.099701
17.5,0.88675,0.10002
17.667,0.8925,0.10136
17.833,0.89925,0.1028
18,0.90475,0.10202
18.167,0.91025,0.10279
18.333,0.91675,0.1046
18.5,0.922,0.1047
18.667,0.927,0.10534
18.833,0.93175,0.10611
19,0.938,0.1059
19.167,0.943,0.10672
19.333,0.9485,0.10762
19.5,0.9535,0.10783
19.667,0.9585,0.10849
19.833,0.963,0.10935
20,0.968,0.10931
20.167,0.973,0.10902
20.333,0.978,0.1095
20.5,0.98275,0.11018
20.667,0.98675,0.11063
20.833,0.99125,0.11062
21,0.995,0.11141
21.167,0.99925,0.11165
21.333,1.0038,0.11169
21.5,1.006,0.11198
21.667,1.0103,0.11229
21.833,1.0138,0.11236
22,1.017,0.11218
22.167,1.0198,0.11196
22.333,1.023,0.11297
22.5,1.0255,0.11253
22.667,1.0282,0.11228
22.833,1.0308,0.11244
23,1.0337,0.11205
23.167,1.0353,0.11157
23.333,1.0368,0.11178
23.5,1.0398,0.11131
23.667,1.0413,0.1103
23.833,1.0433,0.10985
