t,OD600,ste
0,0.0965,0.0016432
0.16667,0.096833,0.0018348
0.33333,0.097333,0.001633
0.5,0.098333,0.0020656
0.66667,0.10033,0.0025033
0.83333,0.1025,0.0030822
1,0.10583,0.0047504
1.1667,0.1105,0.006473
1.3333,0.117,0.0080747
1.5,0.126,0.010488
1.6667,0.13533,0.010838
1.8333,0.14767,0.012612
2,0.1615,0.016814
2.1667,0.17783,0.021424
2.3333,0.1975,0.024906
2.5,0.22133,0.026151
2.6667,0.24467,0.02898
2.8333,0.2725,0.032309
3,0.29983,0.031314
3.1667,0.3245,0.028557
3.3333,0.34333,0.026986
3.5,0.36217,0.027118
3.6667,0.37783,0.025514
3.8333,0.39483,0.02479
4,0.40717,0.025725
4.1667,0.41833,0.025633
4.3333,0.42883,0.024831
4.5,0.43583,0.021628
4.6667,0.442,0.020416
4.8333,0.44767,0.020285
5,0.45183,0.020586
5.1667,0.45633,0.02137
5.3333,0.46017,0.022302
5.5,0.465,0.022742
5.6667,0.47067,0.023304
5.8333,0.47667,0.022402
6,0.48133,0.021814
6.1667,0.48667,0.021924
6.3333,0.492,0.020562
6.5,0.497,0.02127
6.6667,0.50283,0.020702
6.8333,0.5075,0.020579
7,0.5135,0.021267
7.1667,0.51967,0.021125
7.3333,0.52583,0.020875
7.5,0.53183,0.020721
7.6667,0.53783,0.019773
7.8333,0.5445,0.020734
8,0.55,0.020327
8.1667,0.557,0.019829
8.3333,0.56233,0.019937
8.5,0.56833,0.020216
8.6667,0.574,0.019586
8.8333,0.57983,0.019692
9,0.586,0.02009
9.1667,0.59167,0.020461
9.3333,0.59733,0.020753
9.5,0.60233,0.020452
9.6667,0.60867,0.020146
9.8333,0.61367,0.020136
10,0.61917,0.020605
10.167,0.62417,0.021693
10.333,0.63017,0.021922
10.5,0.63483,0.022266
10.667,0.64017,0.021803
10.833,0.6445,0.022669
11,0.64967,0.022214
11.167,0.65483,0.022772
11.333,0.66,0.022091
11.5,0.66417,0.022781
11.667,0.66883,0.022569
11.833,0.6745,0.022457
12,0.67833,0.023045
12.167,0.68367,0.02356
12.333,0.68767,0.023763
12.5,0.69267,0.023287
12.667,0.69683,0.023129
12.833,0.70183,0.02306
13,0.70617,0.02319
13.167,0.71033,0.023183
13.333,0.71517,0.023718
13.5,0.72,0.024075
13.667,0.724,0.024191
13.833,0.72833,0.02378
14,0.73333,0.023855
14.167,0.73817,0.023962
14.333,0.7415,0.024882
14.5,0.7465,0.025587
14.667,0.75033,0.025586
14.833,0.754,0.02544
15,0.75833,0.025997
15.167,0.763,0.025338
15.333,0.76733,0.025508
15.5,0.77167,0.025477
15.667,0.77583,0.02691
15.833,0.779,0.026937
16,0.7835,0.025929
16.167,0.78717,0.026362
16.333,0.7915,0.02712
16.5,0.79533,0.027112
16.667,0.7985,0.027267
16.833,0.80217,0.027845
17,0.80567,0.027529
17.167,0.80983,0.02801
17.333,0.81333,0.028048
17.5,0.81733,0.027156
17.667,0.81983,0.028174
17.833,0.82283,0.028813
18,0.82633,0.028479
18.167,0.82867,0.028745
18.333,0.8325,0.028905
18.5,0.83567,0.028807
18.667,0.83783,0.02913
18.833,0.84117,0.02913
19,0.84283,0.029335
19.167,0.846,0.029611
19.333,0.84883,0.029969
19.5,0.85167,0.029911
19.667,0.85367,0.030157
19.833,0.856,0.030272
20,0.85867,0.030204
20.167,0.86083,0.030643
20.333,0.86283,0.030248
20.5,0.8645,0.030723
20.667,0.86667,0.031671
20.833,0.86883,0.03134
21,0.87133,0.031443
21.167,0.87317,0.031902
21.333,0.87533,0.033019
21.5,0.87667,0.033068
21.667,0.87883,0.033973
21.833,0.88133,0.03432
22,0.88367,0.035652
22.167,0.88483,0.034971
22.333,0.88583,0.036493
22.5,0.88767,0.037103
22.667,0.88933,0.036833
22.833,0.891,0.037229
23,0.892,0.037736
23.167,0.893,0.038346
23.333,0.89433,0.038151
23.5,0.89583,0.039726
23.667,0.898,0.039263
23.833,0.89933,0.040436
