t,OD600,ste
0,0.094,0
0.16667,0.094,0
0.33333,0.095,0
0.5,0.096,0
0.66667,0.098,0
0.83333,0.101,0
1,0.105,0
1.1667,0.111,0
1.3333,0.119,0
1.5,0.132,0
1.6667,0.146,0
1.8333,0.162,0
2,0.18,0
2.1667,0.203,0
2.3333,0.228,0
2.5,0.256,0
2.6667,0.285,0
2.8333,0.301,0
3,0.314,0
3.1667,0.324,0
3.3333,0.336,0
3.5,0.348,0
3.6667,0.361,0
3.8333,0.373,0
4,0.382,0
4.1667,0.392,0
4.3333,0.399,0
4.5,0.407,0
4.6667,0.414,0
4.8333,0.419,0
5,0.424,0
5.1667,0.43,0
5.3333,0.436,0
5.5,0.447,0
5.6667,0.478,0
5.8333,0.503,0
6,0.519,0
6.1667,0.535,0
6.3333,0.55,0
6.5,0.565,0
6.6667,0.578,0
6.8333,0.589,0
7,0.599,0
7.1667,0.608,0
7.3333,0.62,0
7.5,0.629,0
7.6667,0.64,0
7.8333,0.649,0
8,0.656,0
8.1667,0.666,0
8.3333,0.675,0
8.5,0.684,0
8.6667,0.694,0
8.8333,0.701,0
9,0.709,0
9.1667,0.719,0
9.3333,0.726,0
9.5,0.732,0
9.6667,0.74,0
9.8333,0.75,0
10,0.755,0
10.167,0.764,0
10.333,0.772,0
10.5,0.78,0
10.667,0.786,0
10.833,0.793,0
11,0.802,0
11.167,0.807,0
11.333,0.812,0
11.5,0.821,0
11.667,0.825,0
11.833,0.833,0
12,0.838,0
12.167,0.839,0
12.333,0.847,0
12.5,0.853,0
12.667,0.859,0
12.833,0.864,0
13,0.87,0
13.167,0.875,0
13.333,0.877,0
13.5,0.882,0
13.667,0.887,0
13.833,0.895,0
14,0.899,0
14.167,0.903,0
14.333,0.907,0
14.5,0.91,0
14.667,0.913,0
14.833,0.919,0
15,0.924,0
15.167,0.928,0
15.333,0.932,0
15.5,0.937,0
15.667,0.938,0
15.833,0.942,0
16,0.949,0
16.167,0.954,0
16.333,0.956,0
16.5,0.962,0
16.667,0.961,0
16.833,0.964,0
17,0.969,0
17.167,0.973,0
17.333,0.977,0
17.5,0.981,0
17.667,0.985,0
17.833,0.988,0
18,0.988,0
18.167,0.993,0
18.333,0.997,0
18.5,1,0
18.667,1.003,0
18.833,1.006,0
19,1.006,0
19.167,1.011,0
19.333,1.015,0
19.5,1.015,0
19.667,1.019,0
19.833,1.021,0
20,1.022,0
20.167,1.026,0
20.333,1.026,0
20.5,1.031,0
20.667,1.033,0
20.833,1.036,0
21,1.039,0
21.167,1.038,0
21.333,1.042,0
21.5,1.044,0
21.667,1.046,0
21.833,1.049,0
22,1.049,0
22.167,1.051,0
22.333,1.053,0
22.5,1.056,0
22.667,1.057,0
22.833,1.06,0
23,1.06,0
23.167,1.06,0
23.333,1.062,0
23.5,1.064,0
23.667,1.066,0
23.833,1.068,0
