t,OD600,ste
0,0.0975,0.0010488
0.16667,0.097667,0.0010328
0.33333,0.098333,0.0013663
0.5,0.099,0.0010954
0.66667,0.1005,0.0013784
0.83333,0.10267,0.0010328
1,0.1055,0.0013784
1.1667,0.11017,0.0017224
1.3333,0.11667,0.001633
1.5,0.12567,0.0019664
1.6667,0.13583,0.0020412
1.8333,0.14667,0.0025033
2,0.16067,0.0024221
2.1667,0.1765,0.0025884
2.3333,0.19383,0.0030605
2.5,0.2125,0.0040373
2.6667,0.232,0.0055136
2.8333,0.25383,0.006969
3,0.2765,0.0084794
3.1667,0.2975,0.0088713
3.3333,0.31767,0.0078909
3.5,0.33533,0.0065013
3.6667,0.35033,0.0057155
3.8333,0.3655,0.0059582
4,0.377,0.0058652
4.1667,0.3875,0.0059245
4.3333,0.395,0.0067823
4.5,0.4025,0.0078422
4.6667,0.41117,0.0065243
4.8333,0.41817,0.0066758
5,0.42467,0.008641
5.1667,0.432,0.01008
5.3333,0.43867,0.010577
5.5,0.44533,0.0095009
5.6667,0.453,0.0086023
5.8333,0.4575,0.0095237
6,0.46467,0.0096264
6.1667,0.472,0.0085088
6.3333,0.48,0.0082946
6.5,0.486,0.0081731
6.6667,0.49317,0.0084715
6.8333,0.5005,0.008961
7,0.5075,0.0084794
7.1667,0.51267,0.0086178
7.3333,0.51933,0.0091579
7.5,0.526,0.009252
7.6667,0.531,0.0099398
7.8333,0.5365,0.0092682
8,0.54167,0.0094163
8.1667,0.54767,0.009136
8.3333,0.55333,0.0092664
8.5,0.558,0.0088091
8.6667,0.56317,0.0084715
8.8333,0.56767,0.008641
9,0.5735,0.0082644
9.1667,0.57883,0.0080104
9.3333,0.58367,0.0088015
9.5,0.58917,0.0073869
9.6667,0.59367,0.0070899
9.8333,0.5985,0.0075299
10,0.60483,0.0070261
10.167,0.60967,0.0056804
10.333,0.61283,0.0063692
10.5,0.6185,0.0062849
10.667,0.62317,0.0059133
10.833,0.62817,0.0063692
11,0.63267,0.0075277
11.167,0.638,0.007642
11.333,0.64333,0.0090921
11.5,0.64833,0.0084774
11.667,0.65433,0.0083347
11.833,0.65867,0.0089592
12,0.66333,0.0094163
12.167,0.6675,0.0096281
12.333,0.67283,0.009347
12.5,0.67717,0.010515
12.667,0.68233,0.010172
12.833,0.68617,0.010265
13,0.68967,0.011147
13.167,0.69267,0.012061
13.333,0.696,0.012775
13.5,0.7,0.012329
13.667,0.70383,0.013288
13.833,0.7075,0.013664
14,0.71067,0.014841
14.167,0.7135,0.014139
14.333,0.71683,0.013527
14.5,0.71917,0.015484
14.667,0.722,0.016673
14.833,0.72433,0.016476
15,0.72683,0.01736
15.167,0.7285,0.018641
15.333,0.73117,0.018541
15.5,0.73333,0.018801
15.667,0.73617,0.019052
15.833,0.73817,0.020094
16,0.7405,0.02055
16.167,0.742,0.021836
16.333,0.745,0.021643
16.5,0.74717,0.02214
16.667,0.74883,0.022772
16.833,0.75,0.02335
17,0.75283,0.023362
17.167,0.75483,0.023164
17.333,0.7555,0.023881
17.5,0.757,0.024
17.667,0.75833,0.025719
17.833,0.7605,0.025782
18,0.76167,0.026793
18.167,0.76267,0.027919
18.333,0.76383,0.027564
18.5,0.76383,0.028209
18.667,0.76517,0.029363
18.833,0.76733,0.029609
19,0.76983,0.028337
19.167,0.77033,0.030735
19.333,0.7715,0.029898
19.5,0.77183,0.030003
19.667,0.7735,0.030356
19.833,0.77483,0.030844
20,0.7765,0.031175
20.167,0.7775,0.031418
20.333,0.77867,0.031848
20.5,0.77933,0.032197
20.667,0.78067,0.032629
20.833,0.78167,0.033267
21,0.78167,0.033975
21.167,0.7835,0.035195
21.333,0.784,0.034911
21.5,0.78283,0.035102
21.667,0.7845,0.035658
21.833,0.78583,0.036036
22,0.78617,0.037456
22.167,0.78717,0.037855
22.333,0.789,0.037507
22.5,0.78983,0.03786
22.667,0.7905,0.037719
22.833,0.7915,0.038641
23,0.79283,0.040197
23.167,0.793,0.040299
23.333,0.794,0.041114
23.5,0.7955,0.041587
23.667,0.7965,0.041884
23.833,0.7975,0.042387
