t,OD600,ste
0,0.095667,0.0021602
0.16667,0.095833,0.0027869
0.33333,0.0965,0.0031464
0.5,0.0975,0.0030166
0.66667,0.098333,0.003266
0.83333,0.099833,0.0030605
1,0.10183,0.0036009
1.1667,0.10517,0.004446
1.3333,0.11,0.0050596
1.5,0.11667,0.0065625
1.6667,0.12633,0.0083825
1.8333,0.13767,0.0086641
2,0.15,0.0094446
2.1667,0.16417,0.011618
2.3333,0.1815,0.014761
2.5,0.2025,0.016682
2.6667,0.22567,0.017489
2.8333,0.24783,0.019813
3,0.26933,0.019377
3.1667,0.28883,0.01569
3.3333,0.30117,0.015804
3.5,0.31217,0.016327
3.6667,0.32333,0.016801
3.8333,0.3335,0.016453
4,0.34367,0.016403
4.1667,0.35267,0.016753
4.3333,0.36133,0.016884
4.5,0.371,0.01772
4.6667,0.38,0.017309
4.8333,0.38883,0.017702
5,0.39783,0.01752
5.1667,0.4065,0.01783
5.3333,0.4145,0.017717
5.5,0.42233,0.018063
5.6667,0.43017,0.017543
5.8333,0.43733,0.017154
6,0.44367,0.016908
6.1667,0.44983,0.015817
6.3333,0.45567,0.015946
6.5,0.46233,0.016657
6.6667,0.468,0.017053
6.8333,0.47383,0.018005
7,0.47933,0.018533
7.1667,0.48583,0.01958
7.3333,0.49133,0.020627
7.5,0.4965,0.021445
7.6667,0.50217,0.022781
7.8333,0.508,0.024421
8,0.5135,0.026304
8.1667,0.5195,0.028438
8.3333,0.52533,0.030111
8.5,0.53183,0.033042
8.6667,0.53767,0.03476
8.8333,0.54417,0.036875
9,0.55017,0.038338
9.1667,0.5565,0.040894
9.3333,0.562,0.042492
9.5,0.56817,0.045137
9.6667,0.5745,0.045426
9.8333,0.58033,0.04703
10,0.58733,0.049854
10.167,0.59283,0.051971
10.333,0.59917,0.054205
10.5,0.6055,0.054588
10.667,0.61183,0.057308
10.833,0.61683,0.057659
11,0.62333,0.059795
11.167,0.62817,0.060324
11.333,0.63417,0.063022
11.5,0.63867,0.063074
11.667,0.645,0.064835
11.833,0.65083,0.066758
12,0.65617,0.068119
12.167,0.66133,0.069087
12.333,0.66683,0.071019
12.5,0.67167,0.072157
12.667,0.67667,0.073603
12.833,0.68233,0.075368
13,0.68683,0.076971
13.167,0.6915,0.078544
13.333,0.69667,0.080012
13.5,0.70133,0.081153
13.667,0.70517,0.082606
13.833,0.71033,0.084056
14,0.71567,0.084725
14.167,0.72017,0.086859
14.333,0.72367,0.08706
14.5,0.7275,0.089081
14.667,0.73233,0.090081
14.833,0.73683,0.090385
15,0.74083,0.092255
15.167,0.7445,0.09381
15.333,0.74833,0.094401
15.5,0.75217,0.094909
15.667,0.75633,0.095793
15.833,0.76,0.096879
16,0.7635,0.098488
16.167,0.76733,0.09916
16.333,0.77117,0.099169
16.5,0.775,0.10068
16.667,0.77833,0.10093
16.833,0.78167,0.1008
17,0.785,0.10246
17.167,0.78867,0.10317
17.333,0.792,0.10396
17.5,0.795,0.10497
17.667,0.7985,0.10439
17.833,0.80183,0.10454
18,0.805,0.10488
18.167,0.8075,0.10468
18.333,0.811,0.10541
18.5,0.81383,0.10548
18.667,0.81733,0.10574
18.833,0.81967,0.10552
19,0.82283,0.10537
19.167,0.82533,0.10466
19.333,0.82817,0.10514
19.5,0.8305,0.10505
19.667,0.8335,0.10497
19.833,0.8365,0.10398
20,0.839,0.1033
20.167,0.8415,0.10305
20.333,0.84333,0.10213
20.5,0.84583,0.10189
20.667,0.84767,0.10145
20.833,0.85067,0.10147
21,0.85317,0.10078
21.167,0.85533,0.10043
21.333,0.85717,0.099071
21.5,0.85967,0.09877
21.667,0.86133,0.098091
21.833,0.86383,0.097413
22,0.86533,0.096645
22.167,0.86733,0.096428
22.333,0.86917,0.095529
22.5,0.8705,0.095437
22.667,0.8725,0.094517
22.833,0.8735,0.094099
23,0.87567,0.093618
23.167,0.87733,0.093432
23.333,0.8785,0.093417
23.5,0.87933,0.092041
23.667,0.881,0.091808
23.833,0.8815,0.091014
