t,OD600,ste
0,0.1075,0.003
0.16667,0.11,0.0033665
0.33333,0.11425,0.0038622
0.5,0.12125,0.005252
0.66667,0.131,0.006733
0.83333,0.14275,0.0069462
1,0.1585,0.0092556
1.1667,0.1775,0.011846
1.3333,0.1995,0.011818
1.5,0.2245,0.012662
1.6667,0.251,0.013491
1.8333,0.27675,0.011871
2,0.292,0.0062716
2.1667,0.305,0.0076158
2.3333,0.316,0.0066833
2.5,0.326,0.0067823
2.6667,0.33625,0.0070887
2.8333,0.34625,0.0066018
3,0.3555,0.0046547
3.1667,0.36375,0.0045735
3.3333,0.37075,0.0054391
3.5,0.37825,0.006994
3.6667,0.384,0.0074386
3.8333,0.391,0.008756
4,0.39775,0.0076322
4.1667,0.40475,0.0065511
4.3333,0.41375,0.0082614
4.5,0.4245,0.0099499
4.6667,0.43625,0.012393
4.8333,0.4465,0.018193
5,0.457,0.020149
5.1667,0.4695,0.021378
5.3333,0.47975,0.020918
5.5,0.4915,0.020075
5.6667,0.5005,0.02029
5.8333,0.51,0.020461
6,0.51825,0.018482
6.1667,0.52725,0.015903
6.3333,0.53375,0.015392
6.5,0.541,0.014765
6.6667,0.54725,0.014886
6.8333,0.5555,0.011091
7,0.56075,0.011899
7.1667,0.56725,0.011529
7.3333,0.57425,0.010844
7.5,0.58,0.010739
7.6667,0.587,0.0093808
7.8333,0.592,0.0101
8,0.59775,0.0086168
8.1667,0.60375,0.0086168
8.3333,0.61,0.0090554
8.5,0.6145,0.0085829
8.6667,0.61975,0.0082209
8.8333,0.62525,0.0096047
9,0.631,0.0085245
9.1667,0.63725,0.0070415
9.3333,0.643,0.007746
9.5,0.648,0.0077889
9.6667,0.65275,0.006994
9.8333,0.658,0.0074386
10,0.6635,0.0078528
10.167,0.66875,0.006994
10.333,0.6745,0.0069522
10.5,0.6775,0.0054467
10.667,0.68325,0.0058523
10.833,0.6885,0.0054467
11,0.69425,0.0045
11.167,0.70025,0.0047871
11.333,0.7055,0.0055076
11.5,0.70975,0.0056199
11.667,0.71575,0.0056789
11.833,0.7195,0.0053229
12,0.7245,0.0042032
12.167,0.729,0.0046904
12.333,0.73325,0.0047871
12.5,0.7395,0.0065574
12.667,0.74375,0.0070887
12.833,0.7485,0.0068557
13,0.7515,0.0065574
13.167,0.7565,0.0081035
13.333,0.76025,0.0076322
13.5,0.76525,0.0072744
13.667,0.769,0.0082462
13.833,0.77475,0.0098107
14,0.7785,0.0099499
14.167,0.78375,0.010782
14.333,0.78725,0.010308
14.5,0.79075,0.012842
14.667,0.7945,0.012396
14.833,0.799,0.01314
15,0.80325,0.013549
15.167,0.80775,0.014431
15.333,0.811,0.014071
15.5,0.81525,0.015042
15.667,0.82,0.015895
15.833,0.823,0.016432
16,0.82775,0.017289
16.167,0.832,0.017224
16.333,0.835,0.017776
16.5,0.8395,0.017635
16.667,0.84225,0.018518
16.833,0.84575,0.01919
17,0.849,0.018886
17.167,0.853,0.018111
17.333,0.8565,0.019122
17.5,0.86,0.019647
17.667,0.8625,0.019841
17.833,0.8655,0.021127
18,0.8685,0.020599
18.167,0.87075,0.021608
18.333,0.87325,0.021282
18.5,0.87775,0.021624
18.667,0.88,0.021985
18.833,0.8815,0.023072
19,0.88425,0.023329
19.167,0.886,0.024042
19.333,0.8885,0.024173
19.5,0.8895,0.024745
19.667,0.8915,0.025684
19.833,0.89375,0.025578
20,0.8955,0.025749
