t,OD600,ste
0,0.094333,0.0008165
0.16667,0.094667,0.0012111
0.33333,0.095,0.0012649
0.5,0.0955,0.0015166
0.66667,0.096333,0.001633
0.83333,0.098,0.0018974
1,0.0995,0.0021679
1.1667,0.10267,0.0027325
1.3333,0.1065,0.0033912
1.5,0.1125,0.0038859
1.6667,0.12083,0.0049565
1.8333,0.13283,0.0058452
2,0.14583,0.0059805
2.1667,0.15983,0.0059133
2.3333,0.17817,0.0056362
2.5,0.20117,0.00608
2.6667,0.2265,0.0057879
2.8333,0.25233,0.0051251
3,0.27933,0.0069186
3.1667,0.30167,0.0037771
3.3333,0.31617,0.0048339
3.5,0.33033,0.0075277
3.6667,0.3435,0.0095864
3.8333,0.35583,0.010496
4,0.368,0.010296
4.1667,0.37983,0.010704
4.3333,0.39167,0.013574
4.5,0.40317,0.01525
4.6667,0.41383,0.017268
4.8333,0.42467,0.017985
5,0.434,0.017743
5.1667,0.44467,0.020868
5.3333,0.45417,0.020084
5.5,0.46283,0.019833
5.6667,0.4695,0.018108
5.8333,0.47633,0.018228
6,0.48267,0.018694
6.1667,0.48917,0.01796
6.3333,0.4945,0.017852
6.5,0.49933,0.01758
6.6667,0.5045,0.016121
6.8333,0.50933,0.016269
7,0.51467,0.017478
7.1667,0.52,0.017216
7.3333,0.52633,0.018414
7.5,0.53217,0.018126
7.6667,0.53733,0.017896
7.8333,0.54333,0.018511
8,0.5495,0.020773
8.1667,0.55567,0.021276
8.3333,0.56117,0.021028
8.5,0.56683,0.02074
8.6667,0.572,0.021033
8.8333,0.57917,0.021876
9,0.58483,0.021255
9.1667,0.59033,0.021575
9.3333,0.59567,0.022331
9.5,0.6015,0.022412
9.6667,0.60717,0.022578
9.8333,0.61417,0.022596
10,0.62,0.023281
10.167,0.62667,0.023695
10.333,0.63217,0.023583
10.5,0.63767,0.024459
10.667,0.64317,0.024037
10.833,0.64883,0.024326
11,0.65417,0.025238
11.167,0.6605,0.025446
11.333,0.66567,0.025835
11.5,0.6715,0.025913
11.667,0.67717,0.025553
11.833,0.68267,0.026074
12,0.68833,0.026508
12.167,0.69317,0.02752
12.333,0.69833,0.027883
12.5,0.704,0.028114
12.667,0.70933,0.027602
12.833,0.7145,0.028655
13,0.7185,0.028599
13.167,0.72333,0.030118
13.333,0.72817,0.029492
13.5,0.733,0.029799
13.667,0.73783,0.031416
13.833,0.74267,0.030962
14,0.74683,0.033096
14.167,0.75067,0.033098
14.333,0.755,0.034502
14.5,0.75967,0.035268
14.667,0.7645,0.034898
14.833,0.76833,0.034932
15,0.772,0.035157
15.167,0.77617,0.035045
15.333,0.78,0.035043
15.5,0.78467,0.036258
15.667,0.78833,0.036087
15.833,0.79233,0.035937
16,0.796,0.035547
16.167,0.8,0.035972
16.333,0.80483,0.036734
16.5,0.80767,0.035607
16.667,0.81117,0.035718
16.833,0.81633,0.03622
17,0.81917,0.036848
17.167,0.82317,0.036821
17.333,0.82633,0.03661
17.5,0.83067,0.035948
17.667,0.836,0.036469
17.833,0.83817,0.036439
18,0.84233,0.036779
18.167,0.84667,0.036995
18.333,0.8505,0.036544
18.5,0.85383,0.036356
18.667,0.85733,0.035965
18.833,0.86117,0.035312
19,0.86567,0.035126
19.167,0.86983,0.034828
19.333,0.8735,0.034332
19.5,0.87717,0.034032
19.667,0.88,0.033371
19.833,0.883,0.033722
20,0.8875,0.032874
20.167,0.89067,0.032129
20.333,0.89433,0.031678
20.5,0.89783,0.031827
20.667,0.9015,0.031412
20.833,0.90467,0.030454
21,0.90767,0.030263
21.167,0.911,0.030265
21.333,0.915,0.02955
21.5,0.91633,0.028598
21.667,0.91983,0.028138
21.833,0.92317,0.027881
22,0.92533,0.027252
22.167,0.92767,0.027001
22.333,0.93,0.026818
22.5,0.93333,0.026778
22.667,0.935,0.026084
22.833,0.93767,0.025516
23,0.94017,0.025577
23.167,0.94233,0.025997
23.333,0.94383,0.024895
23.5,0.94667,0.024525
23.667,0.94783,0.024417
23.833,0.95,0.023908
