t,OD600,ste
0,0.11275,0.024744
0.16667,0.1155,0.027958
0.33333,0.12025,0.032938
0.5,0.127,0.040348
0.66667,0.137,0.051056
0.83333,0.14975,0.063699
1,0.1645,0.077848
1.1667,0.18075,0.091983
1.3333,0.20025,0.10814
1.5,0.2175,0.12107
1.6667,0.2345,0.1341
1.8333,0.254,0.14733
2,0.2785,0.16427
2.1667,0.29875,0.17596
2.3333,0.31625,0.18484
2.5,0.3325,0.19052
2.6667,0.343,0.18893
2.8333,0.35225,0.18585
3,0.3635,0.18101
3.1667,0.37,0.17408
3.3333,0.37925,0.16808
3.5,0.388,0.16204
3.6667,0.398,0.15698
3.8333,0.40675,0.15044
4,0.415,0.1445
4.1667,0.42625,0.13723
4.3333,0.438,0.12797
4.5,0.4505,0.12145
4.6667,0.46525,0.11331
4.8333,0.48425,0.098706
5,0.497,0.096916
5.1667,0.509,0.094731
5.3333,0.52,0.093872
5.5,0.53225,0.093866
5.6667,0.543,0.096264
5.8333,0.55525,0.099053
6,0.56775,0.10081
6.1667,0.58175,0.10349
6.3333,0.59525,0.10597
6.5,0.60875,0.1088
6.6667,0.6225,0.11334
6.8333,0.63525,0.11655
7,0.648,0.12015
7.1667,0.661,0.12306
7.3333,0.675,0.12634
7.5,0.68875,0.12784
7.6667,0.70225,0.13202
7.8333,0.7145,0.13271
8,0.7295,0.13455
8.1667,0.74525,0.13671
8.3333,0.76075,0.13734
8.5,0.77275,0.13408
8.6667,0.7855,0.13269
8.8333,0.80225,0.13051
9,0.8155,0.12628
9.1667,0.83,0.12589
9.3333,0.84075,0.12274
9.5,0.8525,0.11813
9.6667,0.86475,0.11456
9.8333,0.87325,0.11109
10,0.88425,0.10898
10.167,0.8925,0.10467
10.333,0.90375,0.1028
10.5,0.91175,0.097831
10.667,0.92175,0.092874
10.833,0.9325,0.08864
11,0.9415,0.084153
11.167,0.9515,0.081586
11.333,0.9605,0.077402
11.5,0.96975,0.076939
11.667,0.97775,0.075394
11.833,0.9875,0.07289
12,0.995,0.071833
12.167,1.0043,0.071714
12.333,1.012,0.070081
12.5,1.0188,0.068879
12.667,1.027,0.068712
12.833,1.035,0.068717
13,1.0417,0.068927
13.167,1.0482,0.068427
13.333,1.0553,0.068801
13.5,1.0605,0.071724
13.667,1.0675,0.071393
13.833,1.0745,0.069821
14,1.0802,0.069778
14.167,1.0857,0.069581
14.333,1.0913,0.068066
14.5,1.096,0.068828
14.667,1.1005,0.067313
14.833,1.105,0.066066
15,1.11,0.064353
15.167,1.1145,0.062527
15.333,1.1187,0.062104
15.5,1.1223,0.060533
15.667,1.126,0.057793
15.833,1.1292,0.055794
16,1.1325,0.054372
16.167,1.1355,0.053119
16.333,1.1375,0.050902
16.5,1.141,0.048785
16.667,1.1433,0.047437
16.833,1.1458,0.045147
17,1.1485,0.043317
17.167,1.1502,0.041121
17.333,1.1525,0.040369
17.5,1.1542,0.038595
17.667,1.1555,0.037135
17.833,1.1568,0.036151
18,1.1578,0.035641
18.167,1.159,0.034127
18.333,1.1593,0.032653
18.5,1.1608,0.030956
18.667,1.1615,0.030116
18.833,1.162,0.029178
19,1.1623,0.027837
19.167,1.1627,0.027011
19.333,1.163,0.026179
19.5,1.1633,0.025382
19.667,1.1625,0.024906
19.833,1.1632,0.024226
20,1.1625,0.023302
20.167,1.1625,0.023573
20.333,1.163,0.02308
20.5,1.162,0.022906
20.667,1.1618,0.022021
20.833,1.1612,0.021899
21,1.1612,0.021899
21.167,1.1605,0.021378
21.333,1.1595,0.021378
21.5,1.1595,0.020952
21.667,1.1587,0.021014
21.833,1.158,0.020992
22,1.1575,0.020551
22.167,1.157,0.020992
22.333,1.157,0.020992
22.5,1.156,0.020183
22.667,1.1555,0.020174
22.833,1.1545,0.020174
23,1.1542,0.020614
23.167,1.1542,0.020271
23.333,1.154,0.020248
23.5,1.1537,0.020694
23.667,1.154,0.020248
23.833,1.1535,0.019824
