t,OD600,ste
0,0.09475,0.0017078
0.16667,0.095,0.001633
0.33333,0.096,0.001633
0.5,0.097,0.001633
0.66667,0.09925,0.0020616
0.83333,0.10275,0.0020616
1,0.10675,0.00263
1.1667,0.11375,0.00263
1.3333,0.123,0.0033665
1.5,0.13575,0.0038622
1.6667,0.15,0.0046904
1.8333,0.16575,0.0045
2,0.185,0.0037417
2.1667,0.20375,0.0040311
2.3333,0.22525,0.0030957
2.5,0.25325,0.0037749
2.6667,0.282,0.0034641
2.8333,0.301,0.003559
3,0.3215,0.0037859
3.1667,0.33875,0.0039476
3.3333,0.3535,0.0045092
3.5,0.367,0.0042426
3.6667,0.37875,0.0041932
3.8333,0.38925,0.0045735
4,0.3985,0.003873
4.1667,0.40675,0.004272
4.3333,0.4165,0.0058023
4.5,0.4265,0.0068069
4.6667,0.4375,0.0083467
4.8333,0.4515,0.0092556
5,0.46375,0.0095
5.1667,0.476,0.0088318
5.3333,0.48975,0.0075884
5.5,0.50175,0.0063966
5.6667,0.5135,0.0057446
5.8333,0.52525,0.0038622
6,0.53575,0.0032016
6.1667,0.54725,0.0022174
6.3333,0.5555,0.0020817
6.5,0.564,0.0028284
6.6667,0.57175,0.0027538
6.8333,0.578,0.0024495
7,0.584,0.0018257
7.1667,0.59025,0.001893
7.3333,0.595,0.0014142
7.5,0.6005,0.0020817
7.6667,0.60575,0.0029861
7.8333,0.61075,0.0028723
8,0.616,0.0039158
8.1667,0.621,0.005164
8.3333,0.62625,0.0051235
8.5,0.6315,0.0063509
8.6667,0.63675,0.0086554
8.8333,0.6415,0.010083
9,0.64625,0.012285
9.1667,0.6515,0.013892
9.3333,0.6565,0.015199
9.5,0.66175,0.016419
9.6667,0.6665,0.017137
9.8333,0.67175,0.01891
10,0.678,0.020704
10.167,0.6825,0.022398
10.333,0.6875,0.021764
10.5,0.692,0.023395
10.667,0.6975,0.024447
10.833,0.702,0.025612
11,0.70675,0.027097
11.167,0.7115,0.027234
11.333,0.71625,0.028721
11.5,0.722,0.028948
11.667,0.7265,0.029939
11.833,0.73225,0.030707
12,0.73675,0.031063
12.167,0.742,0.031559
12.333,0.74725,0.032056
12.5,0.75225,0.032056
12.667,0.757,0.032197
12.833,0.761,0.03229
13,0.76575,0.03314
13.167,0.7705,0.031922
13.333,0.77575,0.032346
13.5,0.78075,0.032274
13.667,0.785,0.032125
13.833,0.7895,0.031775
14,0.79475,0.032274
14.167,0.79825,0.031983
14.333,0.8035,0.032481
14.5,0.8075,0.032501
14.667,0.81075,0.03309
14.833,0.815,0.032934
15,0.82,0.033045
15.167,0.82425,0.033629
15.333,0.8285,0.032665
15.5,0.83225,0.032212
15.667,0.83675,0.032684
15.833,0.84075,0.032684
16,0.84425,0.033079
16.167,0.849,0.032588
16.333,0.8525,0.032192
16.5,0.85525,0.0325
16.667,0.85975,0.032908
16.833,0.86325,0.03332
17,0.867,0.033486
17.167,0.87,0.032187
17.333,0.87325,0.032786
17.5,0.8765,0.031964
17.667,0.88075,0.031816
17.833,0.8835,0.031964
18,0.887,0.031633
18.167,0.8895,0.031417
18.333,0.89225,0.03169
18.5,0.895,0.030681
18.667,0.8985,0.031011
18.833,0.90125,0.030642
19,0.90425,0.030015
19.167,0.907,0.029541
19.333,0.90975,0.029228
19.5,0.91125,0.029182
19.667,0.914,0.028856
19.833,0.91625,0.028895
20,0.9185,0.027791
