t,OD600,ste
0,0.0965,0.001291
0.16667,0.09675,0.0017078
0.33333,0.0985,0.0020817
0.5,0.10075,0.0037749
0.66667,0.104,0.0049666
0.83333,0.1095,0.0074162
1,0.1175,0.01115
1.1667,0.12775,0.015414
1.3333,0.14,0.019967
1.5,0.15275,0.022559
1.6667,0.17,0.026733
1.8333,0.19,0.03093
2,0.212,0.035336
2.1667,0.23675,0.040754
2.3333,0.266,0.046526
2.5,0.295,0.053678
2.6667,0.32275,0.053953
2.8333,0.34525,0.051292
3,0.363,0.046375
3.1667,0.37925,0.037456
3.3333,0.39025,0.032623
3.5,0.4,0.028119
3.6667,0.406,0.024097
3.8333,0.4115,0.023
4,0.41925,0.024446
4.1667,0.4275,0.027743
4.3333,0.4345,0.02967
4.5,0.44125,0.032664
4.6667,0.4495,0.033272
4.8333,0.45825,0.032653
5,0.46725,0.031031
5.1667,0.47625,0.029136
5.3333,0.484,0.027869
5.5,0.493,0.026696
5.6667,0.5015,0.025645
5.8333,0.509,0.024386
6,0.517,0.022701
6.1667,0.5245,0.021142
6.3333,0.53125,0.019721
6.5,0.53775,0.018554
6.6667,0.54525,0.017289
6.8333,0.5525,0.016197
7,0.55875,0.016194
7.1667,0.5655,0.01634
7.3333,0.573,0.015232
7.5,0.57875,0.016132
7.6667,0.587,0.014071
7.8333,0.595,0.013928
8,0.60175,0.013549
8.1667,0.61,0.01314
8.3333,0.61825,0.011843
8.5,0.628,0.01257
8.6667,0.63825,0.012971
8.8333,0.64875,0.014705
9,0.66,0.015535
9.1667,0.67275,0.018733
9.3333,0.685,0.01734
9.5,0.6955,0.018628
9.6667,0.70625,0.019259
9.8333,0.71725,0.020023
10,0.72775,0.021608
10.167,0.7395,0.023173
10.333,0.75175,0.024568
10.5,0.7645,0.027982
10.667,0.77675,0.027789
10.833,0.7875,0.030621
11,0.80075,0.03326
11.167,0.8125,0.034434
11.333,0.82425,0.036646
11.5,0.8375,0.036629
11.667,0.84975,0.037384
11.833,0.8595,0.039383
12,0.86925,0.041121
12.167,0.88225,0.043115
12.333,0.892,0.043413
12.5,0.9015,0.044792
12.667,0.9115,0.044978
12.833,0.92,0.043688
13,0.9275,0.044336
13.167,0.935,0.044325
13.333,0.942,0.045848
13.5,0.94925,0.044918
13.667,0.9555,0.045996
13.833,0.96175,0.04539
14,0.96675,0.045522
14.167,0.97275,0.04462
14.333,0.97725,0.044478
14.5,0.981,0.043977
14.667,0.9865,0.044785
14.833,0.9905,0.044004
15,0.994,0.044467
15.167,0.99775,0.043231
15.333,1.0015,0.044493
15.5,1.0057,0.042789
15.667,1.0103,0.04154
15.833,1.0132,0.042664
16,1.0145,0.043116
16.167,1.0175,0.042162
16.333,1.0197,0.042453
16.5,1.0223,0.04228
16.667,1.0245,0.041669
16.833,1.0255,0.041845
17,1.0278,0.042602
17.167,1.0288,0.043177
17.333,1.0303,0.042625
17.5,1.0317,0.042952
17.667,1.0337,0.043046
17.833,1.0353,0.043492
18,1.0365,0.043852
18.167,1.0383,0.044184
18.333,1.0385,0.044426
18.5,1.0388,0.045103
18.667,1.0397,0.044537
18.833,1.041,0.044204
19,1.0417,0.04398
19.167,1.0422,0.044342
19.333,1.043,0.044684
19.5,1.0433,0.044199
19.667,1.044,0.045011
19.833,1.0448,0.04423
20,1.0442,0.044664
20.167,1.0453,0.044199
20.333,1.0455,0.043852
20.5,1.045,0.044294
20.667,1.0453,0.044199
20.833,1.0445,0.04465
21,1.0453,0.044664
21.167,1.0442,0.044664
21.333,1.0442,0.044664
21.5,1.0445,0.044576
21.667,1.044,0.045011
21.833,1.0435,0.044042
22,1.0435,0.044516
22.167,1.0425,0.044844
22.333,1.043,0.045746
22.5,1.0425,0.045317
22.667,1.0417,0.04444
22.833,1.042,0.044892
23,1.0415,0.045317
23.167,1.041,0.04538
23.333,1.0417,0.046256
23.5,1.041,0.046181
23.667,1.0407,0.045727
23.833,1.0403,0.046636
