t,OD600,ste
0,0.09375,0.00095743
0.16667,0.09425,0.00095743
0.33333,0.09525,0.0005
0.5,0.09675,0.00095743
0.66667,0.09925,0.00095743
0.83333,0.1025,0.001291
1,0.1075,0.0017321
1.1667,0.114,0.0023094
1.3333,0.1235,0.0028868
1.5,0.136,0.0040825
1.6667,0.1485,0.0035119
1.8333,0.161,0.0046904
2,0.17775,0.0060759
2.1667,0.2015,0.0075056
2.3333,0.22825,0.0072744
2.5,0.2545,0.0087369
2.6667,0.283,0.0098995
2.8333,0.29875,0.0071356
3,0.3095,0.0086603
3.1667,0.321,0.0093452
3.3333,0.33475,0.0091788
3.5,0.34575,0.0086554
3.6667,0.356,0.0088694
3.8333,0.3645,0.0082664
4,0.373,0.006377
4.1667,0.38075,0.0073201
4.3333,0.39,0.0057155
4.5,0.39975,0.0054391
4.6667,0.41025,0.0053774
4.8333,0.42025,0.0057373
5,0.43025,0.0061847
5.1667,0.43875,0.0055603
5.3333,0.44775,0.0053774
5.5,0.45525,0.0065511
5.6667,0.46325,0.0058523
5.8333,0.4705,0.0046547
6,0.47675,0.0047871
6.1667,0.48425,0.0055603
6.3333,0.4905,0.0046547
6.5,0.497,0.0054772
6.6667,0.50375,0.0053151
6.8333,0.51025,0.0040311
7,0.5175,0.0044347
7.1667,0.52475,0.0053151
7.3333,0.53075,0.0053151
7.5,0.537,0.0055976
7.6667,0.544,0.0057155
7.8333,0.54975,0.0045735
8,0.5565,0.0044347
8.1667,0.562,0.0052915
8.3333,0.5685,0.006245
8.5,0.57625,0.0061305
8.6667,0.5825,0.006245
8.8333,0.58825,0.0068981
9,0.59425,0.0070887
9.1667,0.60025,0.0074106
9.3333,0.60725,0.0074106
9.5,0.6125,0.006455
9.6667,0.61975,0.0075884
9.8333,0.62475,0.007932
10,0.631,0.0076594
10.167,0.63675,0.0080571
10.333,0.64275,0.0073201
10.5,0.65,0.0080416
10.667,0.65525,0.0080984
10.833,0.66175,0.0083016
11,0.6675,0.0075498
11.167,0.6735,0.0075939
11.333,0.6795,0.0088882
11.5,0.685,0.0080416
11.667,0.69125,0.0088835
11.833,0.69775,0.0084607
12,0.70275,0.0086554
12.167,0.70825,0.0085391
12.333,0.7135,0.009609
12.5,0.7195,0.0093274
12.667,0.72625,0.0096393
12.833,0.73175,0.0095699
13,0.7375,0.0097468
13.167,0.74325,0.0099457
13.333,0.74875,0.011442
13.5,0.75375,0.010874
13.667,0.76,0.010801
13.833,0.7655,0.010083
14,0.77075,0.011117
14.167,0.77625,0.01021
14.333,0.782,0.011916
14.5,0.788,0.01257
14.667,0.79275,0.013451
14.833,0.7985,0.013601
15,0.80475,0.012685
15.167,0.8105,0.014059
15.333,0.8145,0.013601
15.5,0.8205,0.014549
15.667,0.82525,0.014361
15.833,0.83025,0.013937
16,0.83625,0.014361
16.167,0.8415,0.014549
16.333,0.8455,0.01533
16.5,0.85125,0.014523
16.667,0.85525,0.014818
16.833,0.86025,0.015586
17,0.8645,0.014978
17.167,0.86925,0.015903
17.333,0.8735,0.015927
17.5,0.87825,0.015903
17.667,0.8825,0.017748
17.833,0.88675,0.016049
18,0.891,0.016833
18.167,0.89525,0.016978
18.333,0.8995,0.017137
18.5,0.9025,0.018212
18.667,0.90725,0.017746
18.833,0.91075,0.017914
19,0.91475,0.017914
19.167,0.91875,0.017802
19.333,0.92275,0.017802
19.5,0.92675,0.019172
19.667,0.92975,0.018554
19.833,0.93425,0.019138
20,0.93675,0.01905
20.167,0.9405,0.01933
20.333,0.94325,0.020123
20.5,0.947,0.019149
20.667,0.95025,0.019619
20.833,0.9545,0.019841
21,0.958,0.019916
21.167,0.9605,0.021626
21.333,0.96375,0.021484
21.5,0.96675,0.021838
21.667,0.96975,0.021329
21.833,0.97275,0.021484
22,0.9765,0.022694
22.167,0.97875,0.023486
22.333,0.981,0.022701
22.5,0.98425,0.022426
22.667,0.98725,0.023042
22.833,0.98925,0.022794
23,0.99275,0.024144
23.167,0.99425,0.024322
23.333,0.99425,0.023557
23.5,0.995,0.023763
23.667,0.9975,0.024118
23.833,1.0022,0.025578
