t,OD600,ste
0,0.09825,0.001893
0.16667,0.0995,0.0023805
0.33333,0.102,0.0028284
0.5,0.1065,0.0036968
0.66667,0.1125,0.0050662
0.83333,0.1215,0.0064031
1,0.13325,0.0072744
1.1667,0.14475,0.0088081
1.3333,0.15875,0.0096393
1.5,0.17675,0.011843
1.6667,0.19825,0.014796
1.8333,0.22125,0.01513
2,0.24525,0.017633
2.1667,0.27375,0.017671
2.3333,0.30325,0.019466
2.5,0.33575,0.018875
2.6667,0.367,0.016713
2.8333,0.3935,0.013102
3,0.41425,0.011026
3.1667,0.42825,0.011325
3.3333,0.43675,0.0097425
3.5,0.4415,0.01103
3.6667,0.445,0.012028
3.8333,0.45,0.01278
4,0.45575,0.01072
4.1667,0.46175,0.0089582
4.3333,0.46825,0.0081803
4.5,0.4755,0.0085829
4.6667,0.4825,0.0081854
4.8333,0.489,0.008756
5,0.496,0.0090185
5.1667,0.50275,0.009535
5.3333,0.50975,0.010308
5.5,0.51675,0.009535
5.6667,0.5235,0.0098489
5.8333,0.5305,0.0097468
6,0.53675,0.0091788
6.1667,0.5435,0.0077675
6.3333,0.5495,0.007188
6.5,0.556,0.0066833
6.6667,0.56225,0.005909
6.8333,0.569,0.006
7,0.575,0.0049666
7.1667,0.58125,0.0049917
7.3333,0.58725,0.0053774
7.5,0.594,0.0062716
7.6667,0.59925,0.0066521
7.8333,0.606,0.0076594
8,0.6125,0.0085829
8.1667,0.61875,0.009535
8.3333,0.6255,0.0099833
8.5,0.632,0.010583
8.6667,0.63875,0.011413
8.8333,0.64525,0.013326
9,0.65175,0.014886
9.1667,0.65925,0.015414
9.3333,0.666,0.01631
9.5,0.67375,0.01797
9.6667,0.68125,0.01898
9.8333,0.68925,0.020023
10,0.698,0.02171
10.167,0.7065,0.021733
10.333,0.71575,0.022187
10.5,0.725,0.021894
10.667,0.73375,0.02275
10.833,0.74225,0.022411
11,0.75175,0.02275
11.167,0.76175,0.022897
11.333,0.77075,0.024336
11.5,0.7785,0.024338
11.667,0.78675,0.026285
11.833,0.796,0.026882
12,0.8045,0.027863
12.167,0.814,0.02839
12.333,0.82175,0.028675
12.5,0.8305,0.029648
12.667,0.8375,0.031565
12.833,0.8455,0.032645
13,0.85275,0.032928
13.167,0.8595,0.032645
13.333,0.86625,0.03354
13.5,0.87275,0.034481
13.667,0.8795,0.035632
13.833,0.88575,0.035255
14,0.8915,0.03641
14.167,0.89775,0.037429
14.333,0.9025,0.037323
14.5,0.908,0.036905
14.667,0.9135,0.039686
14.833,0.91725,0.036999
15,0.9225,0.037242
15.167,0.926,0.037103
15.333,0.92975,0.038879
15.5,0.9315,0.038544
15.667,0.9345,0.038596
15.833,0.93725,0.038578
16,0.93975,0.038965
16.167,0.942,0.03903
16.333,0.943,0.038601
16.5,0.9455,0.0387
16.667,0.9465,0.039034
16.833,0.948,0.038944
17,0.95,0.039302
17.167,0.95025,0.038862
17.333,0.95075,0.039685
17.5,0.95175,0.039601
17.667,0.95225,0.039626
17.833,0.95275,0.039576
18,0.95425,0.039936
18.167,0.9555,0.04041
18.333,0.95575,0.040795
18.5,0.957,0.041288
18.667,0.95725,0.041307
18.833,0.95675,0.041331
19,0.95725,0.042003
19.167,0.95625,0.041283
19.333,0.95725,0.04209
19.5,0.958,0.042048
19.667,0.95775,0.042906
19.833,0.95775,0.043362
20,0.9585,0.043301
20.167,0.95825,0.043607
20.333,0.95875,0.043706
20.5,0.95825,0.043714
20.667,0.96025,0.044297
20.833,0.95975,0.044305
21,0.95925,0.04432
21.167,0.9595,0.044733
21.333,0.95975,0.045463
21.5,0.95975,0.045595
21.667,0.96125,0.045265
21.833,0.96075,0.045646
22,0.9605,0.045596
22.167,0.961,0.046065
22.333,0.96075,0.046155
22.5,0.95975,0.047204
22.667,0.96075,0.047254
22.833,0.96075,0.047254
23,0.9615,0.047339
23.167,0.96075,0.047204
23.333,0.96025,0.048183
23.5,0.96,0.048559
23.667,0.9615,0.048225
23.833,0.9605,0.048225
