t,OD600,ste
0,0.1005,0.0037815
0.16667,0.10217,0.0042622
0.33333,0.1045,0.0054314
0.5,0.1085,0.0073689
0.66667,0.11467,0.0096264
0.83333,0.123,0.013282
1,0.13217,0.016497
1.1667,0.14383,0.019073
1.3333,0.1585,0.022836
1.5,0.17567,0.026463
1.6667,0.19667,0.031207
1.8333,0.21633,0.035303
2,0.23767,0.037924
2.1667,0.25717,0.038509
2.3333,0.27117,0.037706
2.5,0.28817,0.037194
2.6667,0.30417,0.037944
2.8333,0.31733,0.041784
3,0.32933,0.04539
3.1667,0.341,0.047396
3.3333,0.3525,0.047509
3.5,0.364,0.046277
3.6667,0.37583,0.040622
3.8333,0.387,0.038126
4,0.39783,0.035824
4.1667,0.40617,0.033796
4.3333,0.41217,0.031739
4.5,0.42033,0.027595
4.6667,0.4255,0.02315
4.8333,0.43333,0.020037
5,0.43867,0.021144
5.1667,0.44517,0.021535
5.3333,0.45533,0.01897
5.5,0.46517,0.016055
5.6667,0.47533,0.016367
5.8333,0.48283,0.019052
6,0.48883,0.023147
6.1667,0.49767,0.02641
6.3333,0.50467,0.030071
6.5,0.51067,0.034115
6.6667,0.51667,0.035887
6.8333,0.52383,0.039977
7,0.53,0.042086
7.1667,0.53583,0.044937
7.3333,0.541,0.046789
7.5,0.547,0.048493
7.6667,0.55417,0.050701
7.8333,0.559,0.052246
8,0.56533,0.053999
8.1667,0.573,0.056636
8.3333,0.57983,0.058745
8.5,0.58517,0.061252
8.6667,0.592,0.063103
8.8333,0.598,0.066227
9,0.60483,0.069895
9.1667,0.6105,0.070769
9.3333,0.6165,0.073389
9.5,0.622,0.076302
9.6667,0.62917,0.078695
9.8333,0.63567,0.082184
10,0.64217,0.085635
10.167,0.649,0.090277
10.333,0.65417,0.091759
10.5,0.661,0.094738
10.667,0.6685,0.097391
10.833,0.67433,0.10061
11,0.67933,0.10373
11.167,0.68533,0.10745
11.333,0.691,0.11059
11.5,0.6965,0.11375
11.667,0.7035,0.11835
11.833,0.70883,0.12119
12,0.71583,0.12581
12.167,0.72167,0.12902
12.333,0.72683,0.13055
12.5,0.73267,0.1327
12.667,0.738,0.13564
12.833,0.743,0.13963
13,0.74767,0.1419
13.167,0.7525,0.14441
13.333,0.75633,0.1454
13.5,0.7605,0.14773
13.667,0.766,0.15058
13.833,0.7705,0.152
14,0.77483,0.15307
14.167,0.77933,0.15569
14.333,0.78267,0.15626
14.5,0.78617,0.15618
14.667,0.789,0.15699
14.833,0.7925,0.15735
15,0.796,0.15778
15.167,0.80033,0.15824
15.333,0.80267,0.1578
15.5,0.80683,0.15851
15.667,0.81033,0.15981
15.833,0.8125,0.1601
16,0.81567,0.15998
16.167,0.81733,0.1596
16.333,0.82,0.15988
16.5,0.82267,0.16008
16.667,0.8245,0.1592
16.833,0.8275,0.15987
17,0.82917,0.15901
17.167,0.8315,0.15887
17.333,0.83333,0.15903
17.5,0.835,0.15926
17.667,0.83717,0.15875
17.833,0.83867,0.1586
18,0.8405,0.15831
18.167,0.84233,0.1581
18.333,0.84333,0.15781
18.5,0.84517,0.15732
18.667,0.8465,0.15673
18.833,0.84717,0.15572
19,0.84883,0.15615
19.167,0.84967,0.15562
19.333,0.85233,0.15512
19.5,0.853,0.15445
19.667,0.8545,0.15454
19.833,0.85517,0.15331
20,0.856,0.15253
20.167,0.85683,0.15308
