t,OD600,ste
0,0.096333,0.0024221
0.16667,0.0965,0.0022583
0.33333,0.097167,0.0031885
0.5,0.0985,0.0036742
0.66667,0.10033,0.0045019
0.83333,0.103,0.0059666
1,0.10683,0.0079352
1.1667,0.113,0.010526
1.3333,0.121,0.013653
1.5,0.13117,0.015497
1.6667,0.14483,0.018519
1.8333,0.15933,0.021686
2,0.17683,0.024895
2.1667,0.1975,0.026312
2.3333,0.219,0.030067
2.5,0.24017,0.031288
2.6667,0.26017,0.025333
2.8333,0.27967,0.018403
3,0.29133,0.017317
3.1667,0.303,0.015786
3.3333,0.31333,0.016071
3.5,0.323,0.017889
3.6667,0.33283,0.019405
3.8333,0.34317,0.021255
4,0.35217,0.022049
4.1667,0.361,0.022512
4.3333,0.36983,0.023978
4.5,0.37767,0.024857
4.6667,0.38633,0.027962
4.8333,0.39533,0.030336
5,0.40317,0.032799
5.1667,0.41117,0.037381
5.3333,0.41983,0.039534
5.5,0.42767,0.041827
5.6667,0.437,0.042488
5.8333,0.44717,0.043444
6,0.4585,0.044948
6.1667,0.46917,0.044513
6.3333,0.47917,0.046106
6.5,0.4875,0.045807
6.6667,0.49567,0.04659
6.8333,0.50417,0.047102
7,0.5115,0.046242
7.1667,0.519,0.045983
7.3333,0.52667,0.045544
7.5,0.53233,0.044175
7.6667,0.53983,0.044522
7.8333,0.54617,0.044301
8,0.55267,0.044144
8.1667,0.55933,0.044505
8.3333,0.566,0.045211
8.5,0.57233,0.045205
8.6667,0.578,0.045598
8.8333,0.58433,0.045315
9,0.59033,0.045417
9.1667,0.59617,0.045177
9.3333,0.602,0.045453
9.5,0.60817,0.046503
9.6667,0.61433,0.047158
9.8333,0.61917,0.047508
10,0.62567,0.04831
10.167,0.63167,0.049135
10.333,0.63767,0.04952
10.5,0.64333,0.049987
10.667,0.649,0.050935
10.833,0.65517,0.05116
11,0.66133,0.052432
11.167,0.66633,0.052831
11.333,0.67217,0.053783
11.5,0.67767,0.054837
11.667,0.68333,0.055583
11.833,0.68917,0.057178
12,0.69483,0.057888
12.167,0.70067,0.058394
12.333,0.70583,0.060433
12.5,0.7115,0.061155
12.667,0.7165,0.061812
12.833,0.72133,0.062433
13,0.7265,0.063968
13.167,0.73217,0.064728
13.333,0.737,0.065523
13.5,0.742,0.066486
13.667,0.74683,0.067062
13.833,0.75133,0.067734
14,0.75617,0.067443
14.167,0.7605,0.068917
14.333,0.76483,0.069092
14.5,0.76983,0.071957
14.667,0.7745,0.073132
14.833,0.77867,0.073774
15,0.78233,0.074298
15.167,0.78717,0.074647
15.333,0.79117,0.074824
15.5,0.7955,0.076427
15.667,0.79983,0.076549
15.833,0.80267,0.077019
16,0.8065,0.078253
16.167,0.81,0.07833
16.333,0.81417,0.078683
16.5,0.81783,0.079432
16.667,0.82117,0.079926
16.833,0.82483,0.08079
17,0.82817,0.081872
17.167,0.831,0.082331
17.333,0.835,0.083206
17.5,0.83783,0.083029
17.667,0.84117,0.083817
17.833,0.844,0.084806
18,0.8475,0.085259
18.167,0.8505,0.086246
18.333,0.85383,0.086161
18.5,0.8565,0.086375
18.667,0.85967,0.086842
18.833,0.862,0.086762
19,0.86433,0.087763
19.167,0.867,0.088102
19.333,0.86983,0.087757
19.5,0.87167,0.088224
19.667,0.8745,0.088877
19.833,0.87683,0.089081
20,0.87933,0.090323
20.167,0.881,0.090647
