t,OD600,ste
0,0.09575,0.0005
0.16667,0.096,0
0.33333,0.09625,0.0005
0.5,0.09725,0.0005
0.66667,0.09825,0.0005
0.83333,0.10025,0.0005
1,0.10225,0.0005
1.1667,0.106,0.0008165
1.3333,0.1115,0.00057735
1.5,0.1185,0.00057735
1.6667,0.12875,0.0015
1.8333,0.14025,0.00095743
2,0.15325,0.0017078
2.1667,0.16775,0.0017078
2.3333,0.18475,0.00263
2.5,0.206,0.002708
2.6667,0.22825,0.0037749
2.8333,0.252,0.0055976
3,0.2765,0.0067577
3.1667,0.28775,0.006994
3.3333,0.30025,0.0082209
3.5,0.31225,0.01072
3.6667,0.323,0.013491
3.8333,0.3345,0.016543
4,0.3475,0.019053
4.1667,0.3605,0.023043
4.3333,0.37225,0.026513
4.5,0.384,0.030011
4.6667,0.39525,0.033896
4.8333,0.4065,0.035038
5,0.417,0.036688
5.1667,0.42825,0.036537
5.3333,0.43875,0.034846
5.5,0.44975,0.032857
5.6667,0.4615,0.031
5.8333,0.47225,0.029239
6,0.484,0.027178
6.1667,0.49375,0.025966
6.3333,0.504,0.024752
6.5,0.514,0.022226
6.6667,0.5225,0.021299
6.8333,0.5315,0.020873
7,0.5385,0.019841
7.1667,0.54675,0.019328
7.3333,0.55325,0.017951
7.5,0.56025,0.017251
7.6667,0.56625,0.017056
7.8333,0.57325,0.015861
8,0.5795,0.015927
8.1667,0.58475,0.015756
8.3333,0.592,0.015599
8.5,0.5975,0.015155
8.6667,0.6035,0.014844
8.8333,0.60825,0.01493
9,0.61375,0.0155
9.1667,0.619,0.016021
9.3333,0.62475,0.0155
9.5,0.62975,0.016091
9.6667,0.63575,0.017347
9.8333,0.641,0.017166
10,0.64625,0.016998
10.167,0.6505,0.018339
10.333,0.6565,0.018339
10.5,0.66075,0.020156
10.667,0.66525,0.020565
10.833,0.66975,0.021046
11,0.6745,0.021486
11.167,0.679,0.022196
11.333,0.68425,0.024102
11.5,0.6885,0.02457
11.667,0.6925,0.025475
11.833,0.697,0.026432
12,0.70025,0.027122
12.167,0.705,0.027362
12.333,0.7105,0.027622
12.5,0.7155,0.027671
12.667,0.7195,0.029727
12.833,0.724,0.030496
13,0.72825,0.031753
13.167,0.7315,0.032909
13.333,0.73625,0.032948
13.5,0.73975,0.034798
13.667,0.74525,0.03449
13.833,0.74975,0.034903
14,0.75275,0.035678
14.167,0.75625,0.036509
14.333,0.7605,0.037864
14.5,0.76475,0.039093
14.667,0.76725,0.038888
14.833,0.77225,0.039007
15,0.776,0.039925
15.167,0.779,0.040817
15.333,0.782,0.040058
15.5,0.78525,0.040795
15.667,0.7895,0.042304
15.833,0.79175,0.041532
16,0.7955,0.042462
16.167,0.7995,0.042938
16.333,0.80325,0.044154
16.5,0.80675,0.044162
16.667,0.81025,0.044003
16.833,0.813,0.044907
17,0.816,0.044023
17.167,0.819,0.044639
17.333,0.8215,0.045273
17.5,0.82575,0.045117
17.667,0.82825,0.045177
17.833,0.83075,0.045661
18,0.8335,0.045822
18.167,0.837,0.046109
18.333,0.83975,0.045865
18.5,0.84275,0.046032
18.667,0.84475,0.045639
18.833,0.84725,0.045361
19,0.84975,0.045858
19.167,0.85225,0.045756
19.333,0.85425,0.044984
19.5,0.8565,0.045822
19.667,0.858,0.04538
19.833,0.8605,0.045888
20,0.862,0.045299
20.167,0.864,0.045299
20.333,0.866,0.045746
20.5,0.86775,0.046557
20.667,0.86925,0.045551
20.833,0.871,0.045906
21,0.87325,0.046024
21.167,0.87375,0.04655
21.333,0.87525,0.04632
21.5,0.8765,0.045391
21.667,0.878,0.04592
21.833,0.87975,0.046017
22,0.881,0.04592
22.167,0.8825,0.046018
22.333,0.88325,0.045624
22.5,0.88425,0.045383
22.667,0.885,0.046555
22.833,0.88625,0.046464
23,0.88675,0.046097
23.167,0.8875,0.046054
23.333,0.888,0.04608
23.5,0.88925,0.046978
23.667,0.89,0.047166
23.833,0.8905,0.046408
